,date,month,year,adjclose,pct_change
1,2021-01-01,1,2021,35.29999923706055,0.0703456557618527
2,2021-02-01,2,2021,33.31999969482422,-0.056090639802552134
3,2021-03-01,3,2021,37.91999816894531,0.1380551775585892
4,2021-04-01,4,2021,33.18000030517578,-0.12499994970071926
5,2021-05-01,5,2021,32.880001068115234,-0.009041568242955988
6,2021-06-01,6,2021,34.0099983215332,0.03436731194372622
7,2021-07-01,7,2021,28.020000457763672,-0.17612461509523225
8,2021-08-01,8,2021,33.0,0.177730173478869
9,2021-09-01,9,2021,28.420000076293945,-0.13878787647594104
10,2021-10-01,10,2021,25.90999984741211,-0.08831809367148835
11,2021-11-01,11,2021,15.75,-0.39212658846954374
12,2021-12-01,12,2021,15.420000076293945,-0.020952376108320903
13,2022-01-01,1,2022,11.6899995803833,-0.24189367558077957
14,2022-02-01,2,2022,11.420000076293945,-0.02309662222250508
15,2022-03-01,3,2022,9.970000267028809,-0.12697021012067233
16,2022-04-01,4,2022,9.569999694824219,-0.04012041740133221
17,2022-04-18,4,2022,9.130000114440918,-0.045976969113308064
