,date,month,year,adjclose,pct_change
1,2012-06-01,6,2012,5.6835246086120605,-0.015498413625606444
2,2012-07-01,7,2012,6.127002239227295,0.07802862856320658
3,2012-08-01,8,2012,6.936158657073975,0.1320639990411896
4,2012-09-01,9,2012,6.994507789611816,0.008412312264272304
5,2012-10-01,10,2012,7.076203346252441,0.011679957918119488
6,2012-11-01,11,2012,7.297940254211426,0.03133557602982351
7,2012-12-01,12,2012,7.321281909942627,0.0031983895343252744
8,2013-01-01,1,2013,8.468878746032715,0.15674807365792054
9,2013-02-01,2,2013,9.118535041809082,0.07671101632913357
10,2013-03-01,3,2013,9.600915908813477,0.05290113650851214
11,2013-04-01,4,2013,9.45309066772461,-0.015396993629864686
12,2013-05-01,5,2013,8.710070610046387,-0.07860075437709413
13,2013-06-01,6,2013,8.74508285522461,0.004019742978643492
14,2013-07-01,7,2013,10.449047088623047,0.19484826634666264
15,2013-08-01,8,2013,10.029984474182129,-0.04010534270605348
16,2013-09-01,9,2013,9.749333381652832,-0.02798120906883872
17,2013-10-01,10,2013,8.965449333190918,-0.08040386124625687
18,2013-11-01,11,2013,8.859089851379395,-0.01186326282808503
19,2013-12-01,12,2013,9.348430633544922,0.055236010738657804
20,2014-01-01,1,2014,8.488125801086426,-0.09202665839670121
21,2014-02-01,2,2014,8.515872955322266,0.0032689376767116585
22,2014-03-01,3,2014,7.975466728210449,-0.06345870000022402
23,2014-04-01,4,2014,8.099272727966309,0.015523354804796385
24,2014-05-01,5,2014,8.78219985961914,0.0843195623348656
25,2014-06-01,6,2014,9.145628929138184,0.04138246399858225
26,2014-07-01,7,2014,9.51563549041748,0.040457202467557796
27,2014-08-01,8,2014,9.764986991882324,0.026204398194523915
28,2014-09-01,9,2014,9.514304161071777,-0.025671599052711547
29,2014-10-01,10,2014,10.044449806213379,0.055720905719066405
30,2014-11-01,11,2014,10.558409690856934,0.05116854527219861
31,2014-12-01,12,2014,10.44630241394043,-0.010617818421422287
32,2015-01-01,1,2015,10.083979606628418,-0.034684311534816104
33,2015-02-01,2,2015,10.242751121520996,0.015744926218237643
34,2015-03-01,3,2015,9.570486068725586,-0.0656332507565196
35,2015-04-01,4,2015,10.209336280822754,0.06675211765730493
36,2015-05-01,5,2015,10.086481094360352,-0.012033611498641128
37,2015-06-01,6,2015,9.521341323852539,-0.056029428422147975
38,2015-07-01,7,2015,9.371057510375977,-0.015783890983939064
39,2015-08-01,8,2015,8.443842887878418,-0.09894450241831432
40,2015-09-01,9,2015,8.081310272216797,-0.04293455248700273
41,2015-10-01,10,2015,8.550333976745605,0.058038076590289034
42,2015-11-01,11,2015,8.126968383789062,-0.049514509504303916
43,2015-12-01,12,2015,8.782160758972168,0.08061953046230919
44,2016-01-01,1,2016,8.297049522399902,-0.0552382551272087
45,2016-02-01,2,2016,8.07540512084961,-0.02671364090956796
46,2016-03-01,3,2016,7.7446513175964355,-0.040958168451414534
47,2016-04-01,4,2016,8.714411735534668,0.12521679520094886
48,2016-05-01,5,2016,9.086014747619629,0.04264235192946875
49,2016-06-01,6,2016,10.750388145446777,0.18317969363445985
50,2016-07-01,7,2016,10.739480018615723,-0.0010146728363175095
51,2016-08-01,8,2016,12.684467315673828,0.1811062820254501
52,2016-09-01,9,2016,13.237688064575195,0.043614030856287345
53,2016-10-01,10,2016,13.200773239135742,-0.0027886157506792353
54,2016-11-01,11,2016,12.863236427307129,-0.02556947276602961
55,2016-12-01,12,2016,12.639199256896973,-0.017416858632447463
56,2017-01-01,1,2017,14.57554817199707,0.15320186633211508
57,2017-02-01,2,2017,15.115193367004395,0.03702400682563045
58,2017-03-01,3,2017,16.27406120300293,0.07666907116969335
59,2017-04-01,4,2017,16.777982711791992,0.03096470527566142
60,2017-05-01,5,2017,16.077795028686523,-0.04173253096830043
61,2017-06-01,6,2017,14.985081672668457,-0.06796413028455783
62,2017-07-01,7,2017,16.47958755493164,0.09973291536935958
63,2017-08-01,8,2017,15.942497253417969,-0.03259124657843415
64,2017-09-01,9,2017,17.493772506713867,0.09730440774975291
