,date,month,year,adjclose,pct_change
1,2016-01-01,1,2016,7.590000152587891,-0.2093750155220423
2,2016-02-01,2,2016,9.359999656677246,0.2332015110020591
3,2016-03-01,3,2016,9.729999542236328,0.039529903753269036
4,2016-04-01,4,2016,7.949999809265137,-0.1829393439582916
5,2016-05-01,5,2016,8.390000343322754,0.05534598045459438
6,2016-06-01,6,2016,10.010000228881836,0.19308698680189829
7,2016-07-01,7,2016,11.029999732971191,0.10189805002664754
8,2016-08-01,8,2016,16.440000534057617,0.4904805922084201
9,2016-09-01,9,2016,19.1299991607666,0.1636252152873292
10,2016-10-01,10,2016,20.239999771118164,0.05802408045202867
11,2016-11-01,11,2016,20.459999084472656,0.010869531415134803
12,2016-12-01,12,2016,17.899999618530273,-0.12512216913466034
13,2017-01-01,1,2017,21.260000228881836,0.18770953530486412
14,2017-02-01,2,2017,19.68000030517578,-0.07431796362634158
15,2017-03-01,3,2017,22.389999389648438,0.13770320337647224
16,2017-04-01,4,2017,24.170000076293945,0.07949980952069402
17,2017-05-01,5,2017,26.81999969482422,0.10964003351946228
18,2017-06-01,6,2017,26.780000686645508,-0.0014913873465266514
19,2017-07-01,7,2017,28.059999465942383,0.04779681652268142
20,2017-08-01,8,2017,27.049999237060547,-0.035994306774941864
21,2017-09-01,9,2017,28.420000076293945,0.05064698254617306
22,2017-10-01,10,2017,31.790000915527344,0.1185784950804567
23,2017-11-01,11,2017,30.399999618530273,-0.04372448118798722
24,2017-12-01,12,2017,28.670000076293945,-0.05690788039292638
25,2018-01-01,1,2018,30.75,0.07254970066867639
26,2018-02-01,2,2018,34.7400016784668,0.1297561521452617
27,2018-03-01,3,2018,35.43000030517578,0.019861790252493572
28,2018-04-01,4,2018,38.04999923706055,0.07394860031943118
29,2018-05-01,5,2018,44.56999969482422,0.1713534977265707
30,2018-06-01,6,2018,41.209999084472656,-0.07538704584603684
31,2018-07-01,7,2018,35.90999984741211,-0.12860954512997091
32,2018-08-01,8,2018,41.59000015258789,0.15817321997524636
33,2018-09-01,9,2018,41.880001068115234,0.0069728519947913625
34,2018-10-01,10,2018,34.86000061035156,-0.16762178315960585
35,2018-11-01,11,2018,37.22999954223633,0.06798619880634771
36,2018-12-01,12,2018,33.630001068115234,-0.096696172935404
37,2019-01-01,1,2019,37.56999969482422,0.11715725547343259
38,2019-02-01,2,2019,48.279998779296875,0.28506785125015854
39,2019-03-01,3,2019,47.349998474121094,-0.019262641439307115
40,2019-04-01,4,2019,51.5099983215332,0.0878563882042307
41,2019-05-01,5,2019,45.400001525878906,-0.11861768578431653
42,2019-06-01,6,2019,46.709999084472656,0.028854570805400215
43,2019-07-01,7,2019,47.599998474121094,0.019053723123370725
44,2019-08-01,8,2019,40.93000030517578,-0.14012601644455136
45,2019-09-01,9,2019,35.66999816894531,-0.12851214505281394
46,2019-10-01,10,2019,39.709999084472656,0.1132604744298702
47,2019-11-01,11,2019,44.349998474121094,0.11684712910161621
48,2019-12-01,12,2019,43.380001068115234,-0.021871419151724858
49,2020-01-01,1,2020,51.029998779296875,0.17634849061367297
50,2020-02-01,2,2020,39.59000015258789,-0.22418183226275612
51,2020-03-01,3,2020,35.29999923706055,-0.10836071985331674
52,2020-04-01,4,2020,40.900001525878906,0.15864029489663745
53,2020-05-01,5,2020,41.779998779296875,0.021515824464240163
54,2020-06-01,6,2020,41.65999984741211,-0.002872162168282011
55,2020-07-01,7,2020,46.93000030517578,0.12650025148982436
56,2020-08-01,8,2020,49.2400016784668,0.049222274840604596
57,2020-09-01,9,2020,46.91999816894531,-0.047116235386646
58,2020-10-01,10,2020,38.209999084472656,-0.1856351113465622
59,2020-11-01,11,2020,44.97999954223633,0.17717876524406373
60,2020-12-01,12,2020,56.84000015258789,0.2636727596943391
61,2021-01-01,1,2021,43.060001373291016,-0.24243488286953285
62,2021-02-01,2,2021,42.880001068115234,-0.004180220609268925
63,2021-03-01,3,2021,40.209999084472656,-0.06226683575406766
64,2021-04-01,4,2021,43.41999816894531,0.07983086688783869
65,2021-05-01,5,2021,49.9900016784668,0.1513128463054716
66,2021-06-01,6,2021,53.04999923706055,0.06121219155533342
67,2021-07-01,7,2021,55.54999923706055,0.04712535411788488
68,2021-08-01,8,2021,69.80999755859375,0.256705643877301
69,2021-09-01,9,2021,63.599998474121094,-0.08895572699684462
70,2021-10-01,10,2021,75.44000244140625,0.18616358885767692
71,2021-11-01,11,2021,81.0,0.07370091965349768
72,2021-12-01,12,2021,79.56999969482422,-0.017654324755256523
73,2022-01-01,1,2022,79.70999908447266,0.0017594494179387077
74,2022-02-01,2,2022,79.52999877929688,-0.0022581897784872407
75,2022-03-01,3,2022,79.55999755859375,0.0003772008016764694
76,2022-04-01,4,2022,79.66999816894531,0.001382612037796438
77,2022-04-18,4,2022,79.69000244140625,0.0002510891542699678
