,date,month,year,adjclose,pct_change
1,2014-05-01,5,2014,11.361413955688477,-0.12605046578633783
2,2014-06-01,6,2014,13.208637237548828,0.16258744633941236
3,2014-07-01,7,2014,10.725811004638672,-0.1879699009260476
4,2014-08-01,8,2014,11.579903602600098,0.07962965202277483
5,2014-09-01,9,2014,9.047419548034668,-0.21869647118623659
6,2014-10-01,10,2014,4.369775295257568,-0.517014185972309
7,2014-11-01,11,2014,4.05197286605835,-0.0727274076413319
8,2014-12-01,12,2014,4.330049514770508,0.06862747059376617
9,2015-01-01,1,2015,4.767027378082275,0.10091752110943863
10,2015-02-01,2,2015,4.300255298614502,-0.09791680274669434
11,2015-03-01,3,2015,4.300255298614502,0.0
12,2015-04-01,4,2015,4.518744945526123,0.05080852920104917
13,2015-05-01,5,2015,6.0084404945373535,0.3296701997943332
14,2015-06-01,6,2015,6.395761489868164,0.06446281621378258
15,2015-07-01,7,2015,6.465281009674072,0.010869623564924602
16,2015-08-01,8,2015,6.594387531280518,0.01996920496004151
17,2015-09-01,9,2015,5.9488525390625,-0.09789157661055226
18,2015-10-01,10,2015,7.130677700042725,0.19866439001805758
19,2015-11-01,11,2015,7.657037258148193,0.07381620376732423
20,2015-12-01,12,2015,6.514936923980713,-0.1491569513981561
21,2016-01-01,1,2016,5.87933349609375,-0.09756094883242561
22,2016-02-01,2,2016,6.117684841156006,0.04054053834854199
23,2016-03-01,3,2016,5.87933349609375,-0.03896103693651809
24,2016-04-01,4,2016,5.928989410400391,0.00844584073001342
25,2016-05-01,5,2016,6.415624141693115,0.08207718004000641
26,2016-06-01,6,2016,6.425555229187012,0.0015479534453020083
27,2016-07-01,7,2016,7.766282081604004,0.2086554086916823
28,2016-08-01,8,2016,9.782337188720703,0.259590765044722
29,2016-09-01,9,2016,10.61656665802002,0.08527915703633737
30,2016-10-01,10,2016,7.607380390167236,-0.28344250686539685
31,2016-11-01,11,2016,8.143671989440918,0.07049622495108232
32,2016-12-01,12,2016,8.25291633605957,0.013414630004781491
33,2017-01-01,1,2017,7.9152512550354,-0.04091463759893044
34,2017-02-01,2,2017,9.39501667022705,0.18695116143663504
35,2017-03-01,3,2017,9.08714485168457,-0.03276969369497029
36,2017-04-01,4,2017,8.04435920715332,-0.1147539366380782
37,2017-05-01,5,2017,8.11387825012207,0.008641961550763577
38,2017-06-01,6,2017,8.382022857666016,0.033047649875681984
39,2017-07-01,7,2017,7.0214338302612305,-0.1623222759599635
40,2017-08-01,8,2017,6.505005836486816,-0.07355021869588718
41,2017-09-01,9,2017,7.508067607879639,0.15419844295398044
42,2017-10-01,10,2017,7.259784698486328,-0.03306881641991877
43,2017-11-01,11,2017,7.964908123016357,0.09712731903427496
44,2017-12-01,12,2017,7.66696834564209,-0.03740655545207172
45,2018-01-01,1,2018,6.087891101837158,-0.2059584926684196
46,2018-02-01,2,2018,6.236860752105713,0.024469828348867795
47,2018-03-01,3,2018,5.780020236968994,-0.07324847119321665
48,2018-04-01,4,2018,6.058096885681152,0.04810997839308251
49,2018-05-01,5,2018,6.385829925537109,0.05409834904268096
50,2018-06-01,6,2018,6.187203884124756,-0.03110418594426423
51,2018-07-01,7,2018,6.713563442230225,0.08507228272467504
52,2018-08-01,8,2018,6.922120571136475,0.031065041792018633
53,2018-09-01,9,2018,6.038234233856201,-0.1276901100171326
54,2018-10-01,10,2018,5.770089149475098,-0.04440786395427021
55,2018-11-01,11,2018,6.256723403930664,0.08433738922384504
56,2018-12-01,12,2018,6.1971354484558105,-0.009523827669514429
57,2019-01-01,1,2019,6.743357181549072,0.08814100282887449
58,2019-02-01,2,2019,6.932051658630371,0.027982275297176562
59,2019-03-01,3,2019,7.041296482086182,0.015759378151748438
60,2019-04-01,4,2019,6.415624141693115,-0.08885754803605339
61,2019-05-01,5,2019,6.048166275024414,-0.057275466665933306
62,2019-06-01,6,2019,6.773151397705078,0.11986858325546579
63,2019-07-01,7,2019,7.527930736541748,0.1114369507659918
64,2019-08-01,8,2019,6.892326831817627,-0.08443275143842655
65,2019-09-01,9,2019,6.892326831817627,0.0
66,2019-10-01,10,2019,7.378961086273193,0.07060522031675509
67,2019-11-01,11,2019,6.624181747436523,-0.1022880226649735
68,2019-12-01,12,2019,6.822807788848877,0.02998499271086863
69,2020-01-01,1,2020,6.763219833374023,-0.008733641239643819
70,2020-02-01,2,2020,6.663906574249268,-0.014684316283004928
71,2020-03-01,3,2020,6.167341709136963,-0.07451558025004967
72,2020-04-01,4,2020,6.783082008361816,0.09983884925860842
73,2020-05-01,5,2020,6.753288745880127,-0.00439228988311835
74,2020-06-01,6,2020,6.763219833374023,0.0014705557347824971
75,2020-07-01,7,2020,8.024496078491211,0.1864904995240948
76,2020-08-01,8,2020,8.491267204284668,0.05816827888352849
77,2020-09-01,9,2020,6.326242446899414,-0.2549707488056422
78,2020-10-01,10,2020,6.693700313568115,0.05808469557609164
79,2020-11-01,11,2020,7.925182819366455,0.18397634314493105
80,2020-12-01,12,2020,9.792268753051758,0.2355890048520748
81,2021-01-01,1,2021,9.861787796020508,0.007099380615660067
82,2021-02-01,2,2021,9.275840759277344,-0.05941590397834451
83,2021-03-01,3,2021,9.543985366821289,0.028907849380203965
84,2021-04-01,4,2021,8.62037467956543,-0.0967741097410626
85,2021-05-01,5,2021,9.663161277770996,0.12096766520804358
86,2021-06-01,6,2021,11.18265151977539,0.15724566716068478
87,2021-07-01,7,2021,12.682278633117676,0.13410299969469186
88,2021-08-01,8,2021,13.794585227966309,0.08770557933840273
89,2021-09-01,9,2021,13.38740062713623,-0.029517712501030968
90,2021-10-01,10,2021,18.561613082885742,0.38649866391996923
91,2021-11-01,11,2021,15.314074516296387,-0.17495993220458117
92,2021-12-01,12,2021,16.516033172607422,0.07848718869899574
93,2022-01-01,1,2022,14.742901802062988,-0.1073581865580926
94,2022-02-01,2,2022,14.18506145477295,-0.03783789343370514
95,2022-03-01,3,2022,13.949999809265137,-0.016571069942648675
96,2022-04-01,4,2022,12.979999542236328,-0.06953407027178349
97,2022-04-18,4,2022,12.9399995803833,-0.0030816612683898237
