,month,year,records_lost,CHKP_pct_change,PANW_pct_change,FTNT_pct_change,NLOK_pct_change,ZS_pct_change,OKTA_pct_change,TENB_pct_change,MIME_pct_change,CRWD_pct_change,QLYS_pct_change,MCFE_pct_change,RPD_pct_change,CYBR_pct_change,MNDT_pct_change,VRNS_pct_change,SAIL_pct_change,S_pct_change,PING_pct_change,RDWR_pct_change,ATEN_pct_change,TLS_pct_change,OSPN_pct_change,TUFN_pct_change,SCWX_pct_change,VHC_pct_change,pct_change_pos_eq,pct_change_neg
24,3,2013,50000000,-0.1051227731767566,-0.0741044088801258,-0.0206782462237179,0.0529011365085121,,,,,,0.0404722183647283,,,,,,,,,0.0365384055111055,,,0.0205561200979182,,,-0.4558614830533615,4,4
25,3,2015,21510030,-0.0182057334046957,0.0271410531375362,0.0398690903973142,-0.0656332507565196,,,,,,0.0097762497256865,,,-0.0624261976440527,-0.1133950848397452,-0.1693104962767803,,,,-0.0155367197392715,0.0,,-0.1592505772856226,,,-0.1933775036313003,4,8
26,3,2016,1501100,0.0529673954742178,0.1267353198038519,0.0785211116968223,-0.0409581684514145,,,,0.039529903753269,,0.0136163460928111,,-0.0165538199894873,0.1377101595758976,0.0619834240825163,-0.0086909981045917,,,,0.0278018843145848,-0.038961036936518,,0.119999972256747,,,-0.0086393089849545,9,5
27,3,2017,375700000,0.0379132530700385,-0.258196149882902,0.0267737628073232,0.0766690711696933,,,,0.1377032033764722,,0.0844063146936351,,-0.0112211274306578,0.0057334339725552,0.1198933748094133,0.1605839995305416,,,,0.0459546955930185,-0.0327696936949702,,0.0384615384615385,,-0.0900382776019986,0.0222222551653117,11,4
28,3,2018,755180000,-0.0437963526661756,0.0470093406287779,0.0616207754137287,-0.0139996812193623,,0.0326509022169232,,0.0198617902524935,,-0.0175557460929361,,-0.0318061400015571,0.0304989332947265,0.020494282667915,0.0774710983189108,-0.0156993299961689,,,0.0328979343331334,-0.0732484711932166,,0.0746887638410391,,-0.1813576476806244,0.0259740653540487,10,7
29,3,2019,1800000,0.0342599730781567,-0.0137653767443716,-0.0324922187472831,0.0255675832547794,0.4277375175013058,-0.0253298063861305,0.0153944688113634,-0.0192626414393071,,-0.0106421071251686,,0.099500368292746,0.0845404636283877,0.0017900170785085,0.0468749654678164,-0.0687419205169979,,,0.0406212077109446,0.0157593781517484,,-0.0976525820755428,,-0.1707976937499564,0.0394087770609004,11,8
30,3,2020,13750000,-0.0314065707166206,-0.1119054758408285,-0.0087203548004934,0.7120046993679532,0.1706097065882292,-0.045291234834746,-0.1084828628773488,-0.1083607198533167,-0.0663983756706741,0.0849338679555249,,-0.0641468132817709,-0.1828080224215305,-0.2006044429046665,-0.2063076462069405,-0.3988941370271817,,-0.1348314180717084,-0.0726232248414033,-0.0745155802500496,,0.0993336987833288,-0.2495726601620643,-0.1713462963004921,-0.0249555119676225,4,18
31,3,2021,553000000,0.0156930641369521,-0.101169379160491,0.0922119721801153,0.0962729573570522,-0.1627079003510199,-0.1568943110194539,-0.1153752441532141,-0.0622668357540676,-0.1550463217276113,0.078427283140986,0.0985505347731761,-0.0213798176690738,-0.1191173825175619,0.0129399587965302,-0.1608368764874856,-0.1018091800234632,,-0.0640204857218309,0.0007674772898522,0.0289078493802039,0.1380551775585892,0.0488013424598656,-0.146341476652231,-0.0727650844441248,-0.1997126234004546,10,14
32,4,2005,200000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
33,4,2008,2100000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
34,4,2011,84014330,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
35,4,2012,13225153,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
36,4,2013,50625000,-0.007874073917124,-0.0441696124981887,-0.2415541024909908,-0.0153969936298646,,,,,,-0.1085899624001927,,,,,,,,,-0.2054068405520219,,,0.0082939161112323,,,0.0652060891820462,2,6
37,4,2014,2400000,-0.0527872222358222,-0.073177795258409,-0.0022696841965824,0.0155233548047963,,,,,,-0.2414470828141814,,,,-0.3623518188057822,-0.2933445374063547,,,,-0.0650452261696858,,,0.5132625868883947,,,0.1107192962826562,3,7
38,4,2016,123386186,-0.0525894410646506,-0.0752115012772244,0.0613777085300955,0.1252167952009488,,,,-0.1829393439582916,,-0.0051362767091928,,-0.0420810443689871,-0.0419892299009619,-0.0355752861473581,0.0493151024238431,,,,-0.0870667573638087,0.0084458407300134,,0.1253246982456726,,,-0.0217865835402772,5,9
39,4,2017,1970000,0.0131501892262191,-0.0378948937832961,0.0169491930049887,0.0309647052756614,,,,0.079499809520694,,0.0131926116060598,,0.1315087637451975,0.0401022401879527,-0.0079301689546406,-0.0125786039036227,,,,0.0105198068006893,-0.1147539366380782,,0.0,,-0.0894737243652343,0.4347826349676096,10,5
40,4,2018,56000000,-0.0284879636197523,0.0605442374157234,0.0332213273323405,0.0750484065611605,,0.074278620138271,,0.0739486003194311,,0.0577319168143255,,0.1044192455283601,0.0772245901873456,0.0661546905904286,0.0801651959275682,0.1643305718109367,,,0.0351288049929472,0.0481099783930825,,0.1969112145399765,,0.3514851707183268,-0.44303796087698,15,2
41,4,2019,5100000,-0.0452999907052753,0.0244976812772752,0.1125401549465769,0.0530666061432858,-0.0369378645891652,0.2574639738676878,0.1339229848042269,0.0878563882042307,,0.0908871702515938,,0.0737008397007095,0.0829902509093429,-0.0458606560915417,0.1931913508538159,-0.01601668159716,,,-0.0015307695929347,-0.0888575480360533,,-0.0353797305994006,,0.0554348086364333,0.0078989939086508,12,7
42,4,2020,115800000,0.0517206773512084,0.1985239476708058,0.0649401978228059,0.1368253499785139,0.1022017935971755,0.2375265860307198,0.1921316897677467,0.1586402948966374,0.21515810508751,0.2120934018935176,,0.0512346483312351,0.1542777577640415,0.0879017308017156,0.0530862425642386,0.2214191738786979,,0.2447552201044067,0.1243474550157204,0.0998388492586084,,-0.0743801878701662,0.0956720020654979,-0.0112945362168378,0.0164534474838511,20,2
43,4,2021,31000000,0.0432258308933171,0.0972800637376387,0.107417838386735,0.0164629653668177,0.0930273279608624,0.2235177660406615,0.0359216109723303,0.0798308668878386,0.1424579517974078,-0.0326397996639512,0.0732198978418987,0.0889961042129678,0.0862842429108683,0.0155850950399578,0.0313595754882445,-0.035742448270324,,0.107159158630522,0.0624999680036415,-0.0967741097410626,-0.1249999497007192,0.0942856924874442,-0.1238095419747489,-0.027653204962214,-0.1633752775949807,17,7
44,5,2007,2600000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
45,5,2008,10500000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
46,5,2009,691400,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
47,5,2010,1203320,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
48,5,2011,28793000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
49,5,2013,23330000,0.0742171381047271,-0.1031422952632176,0.0723831409063431,-0.0786007543770941,,,,,,0.2727272727272727,,,,,,,,,0.0033355698130963,,,-0.0152761587478827,,,0.160137165532423,5,3
50,5,2014,145000000,0.0065564441827472,0.1782007157087044,0.0222929836816689,0.0843195623348656,,,,,,0.225505353430004,,,,-0.1627610713916834,-0.030866668063024,,,,0.023593428520757,-0.1260504657863378,,-0.0227870492864911,,,0.002539700423074,7,4
51,5,2015,10000000,0.0148538310242718,0.1473734368573092,0.0614732271235678,-0.0120336114986411,,,,,,-0.1777059603334655,,,-0.012073107657179,0.1276029190100962,-0.2980869060379328,,,,-0.0025348316750735,0.3296701997943332,,0.0479936785874455,,,-0.2554179729081992,6,6
52,5,2016,386000000,0.0253408761255014,-0.1352819584004556,0.052291628751437,0.0426423519294687,,,,0.0553459804545943,,0.238681499445672,,0.0263578204185623,0.1121449069354914,-0.0824207650567582,0.2699738997013481,,,,0.1092591972835117,0.0820771800400064,,-0.0461626797797161,,,0.0824054315213136,11,3
53,5,2017,21300000,0.0773002668050779,0.0939027057642216,0.0087179526304588,-0.0417325309683004,,,,0.1096400335194622,,0.0937499565382815,,0.083185827961437,-0.0737101027617874,0.1982413666556739,0.1576432679951045,,,,0.0783833859538081,0.0086419615507635,,0.0148148006863064,,0.2578035369080798,0.0303029894644917,13,2
54,5,2018,605934000,0.0088073614683092,0.0809308725553024,0.1051300511318267,-0.2522488860472436,-0.1214452738337542,0.3130109152377145,,0.1713534977265707,,0.0,,0.1214589353036659,0.1071688407526281,-0.0753461917167597,0.188217313414017,0.0830220003043522,,,0.0556560869233129,0.0540983490426809,,0.3967741689374369,,-0.0485347737425166,0.4545454200879368,14,4
55,5,2019,463265298,-0.0867837294761804,-0.1956757709404541,-0.2241489533551778,-0.2263527647591647,0.0046845221235696,0.0883399264562441,-0.2242340056338507,-0.1186176857843165,,-0.0182805394064642,,-0.0384615411615592,0.0241992597007463,-0.08926343722311,-0.1210119793822989,-0.3782731934705504,,,-0.1061709636474997,-0.0572754666659333,,-0.2475728629774801,,-0.2476828218702368,-0.072100380400682,3,16
56,5,2020,31387000,0.0371666387797644,0.1972419258516475,0.2919992547637866,0.0709920694304568,0.4622837456823065,0.2926635683156546,0.1999232961854125,0.0215158244642401,0.297812486045854,0.0937025514477614,,0.0733260199458003,0.0508302605759543,0.0842744825426233,0.2586129163599049,0.228079598510811,,0.1360352880926874,0.005487511939044,-0.0043922898831183,,0.2095238462867668,0.0717256280941751,0.1827767928637005,0.1960431877663591,21,1
57,5,2021,22334962,0.0014554045192456,0.0279011430511739,0.070068050031615,0.2799628250380959,0.0349605498823917,-0.1752317672471833,0.114963920128851,0.1513128463054716,0.0654165255814691,-0.0461720627169948,0.0350081763806624,0.0295384803185096,-0.0993594240887734,0.1255346334205482,-0.0878187244358552,-0.0471022520071884,,-0.0070016503907039,0.0537712640814096,0.1209676652080435,-0.0090415682429559,-0.0246176747690923,-0.0119564846693221,0.082244402459644,-0.017167366164289,14,10
58,6,2004,92000000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
59,6,2005,43900000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
60,6,2006,4000000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
61,6,2008,2385000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
62,6,2010,244495,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
63,6,2011,12018105,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
64,6,2012,8000000,-0.0322014338764611,,0.0927058500402113,-0.0154984136256064,,,,,,,,,,,,,,,-0.0013041011179331,,,0.1702432865555383,,,0.0572884839971961,3,3
65,6,2013,11500000,-0.0079872506240777,-0.1310799783666099,-0.091381111524733,0.0040197429786434,,,,,,0.1514286313738142,,,,,,,,,-0.0831117023384614,,,-0.0083531854258082,,,-0.1561840746075393,2,6
66,6,2014,652000,0.0395470733499749,0.1193431367636377,0.1183800591320536,0.0413824639985822,,,,,,0.0858714356623211,,,,0.2336477199494515,0.1845651951693219,,,,-0.0029550376380079,0.1625874463394123,,0.0403588142004591,,,0.1152628948076448,10,1
67,6,2015,4000000,-0.0610245289713465,0.0307392252417399,0.0317024566706682,-0.0560294284221479,,,,,,-0.0090865111859061,,,0.0101302634189908,0.0502469436959853,0.0946481080139618,,,,-0.0597204494265836,0.0644628162137825,,0.1332583042696544,,,-0.1268192045497623,7,5
68,6,2016,173347000,-0.0622572771511085,-0.0599417976527478,-0.0765857644548707,0.1831796936344598,,,,0.1930869868018982,,-0.0442449837924291,,-0.0210117081516219,0.0697930891994174,0.0345476906045707,-0.0123354558861312,,,,-0.0601001119253873,0.001547953445302,,-0.0084695275971873,,0.0206298088847656,-0.1769547661669916,6,9
69,6,2018,322323889,0.0032867675926266,-0.0125906827012156,0.0204315134646093,-0.0062561820022556,0.3613861267480367,-0.1038961083029286,,-0.0753870458460368,,0.0955166523068136,,-0.1089359253119135,0.0346754422886128,-0.0778909616019534,-0.0405666896162588,-0.059409705940795,,,0.0835834020281338,-0.0311041859442642,,-0.0923787545145357,,0.1982675070137283,0.0625000054288538,8,10
70,6,2019,24500000,0.0483315369065391,0.018087314520971,0.0600165324592933,0.1617727025302684,0.1167128436076332,0.0908850097560831,0.0247756023198015,0.0288545708054002,,-0.0172666602952052,,0.1069856488533567,-0.0318819130372685,0.0150788392548293,-0.0095938051852861,0.1405806069211679,,,0.0604631160319033,0.1198685832554657,,0.0157706286764742,0.1506666395399305,-0.0903490572103425,0.0489865028246003,16,4
71,6,2021,13300000,-0.0072662513175183,0.0214727812607535,0.0899149343779188,-0.0159074010915729,0.1125643715441337,0.0999819726230821,-0.0107655686878691,0.0612121915553334,0.1312626804558776,0.0414770596149427,0.1150018396772525,0.1312611539420256,0.0294768715816873,-0.0961109273678768,0.1929606592555179,0.0975714815094166,,-0.0501866844126821,0.0541095850145108,0.1572456671606847,0.0343673119437262,-0.0233269105889651,0.0033003006014966,0.3160511922622333,-0.0676855781536115,17,7
72,7,2006,26625000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
73,7,2007,8500000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
74,7,2009,573000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
75,7,2010,105470,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
76,7,2011,1304000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
77,7,2012,17570000,-0.0205686722045803,,0.0340224349219937,0.0780286285632065,,,,,,,,,,,,,,,-0.2104988555908477,,,0.1308068037781358,,,-0.3287943153068327,3,3
78,7,2013,261125000,0.1336553814182779,0.1608159109069127,0.2142857142857142,0.1948482663466626,,,,,,-0.0074442204085583,,,,,,,,,-0.0065264795385682,,,-0.0096270605704807,,,-0.0460230553000159,4,4
79,7,2014,4000000,0.0125317616378146,-0.0356588899007832,-0.0230799818175705,0.0404572024675577,,,,,,-0.0693416704852029,,,,-0.1245375914198566,-0.2733539749086021,,,,-0.0284529594372429,-0.1879699009260476,,0.1698275214284856,,,-0.2061329406764316,3,8
80,7,2015,59000000,0.015336185348916,0.06370924486112,0.155093142110527,-0.015783890983939,,,,,,-0.0840148579391558,,,-0.058739233438949,-0.0903700303155732,-0.0588501679410135,,,,-0.142342330577186,0.0108696235649246,,-0.3246108304421429,,,0.1023810817477135,5,7
81,7,2016,17001025,-0.0351406004145802,0.0672700590432027,0.0981322715779455,-0.0010146728363175,,,,0.1018980500266475,,0.0530023465955169,,0.1112877286980009,0.160526841172383,0.0576806801788483,0.0695252357812705,,,,0.093250459093386,0.2086554086916823,,0.0195240821684425,,0.0503546112722137,0.0824999536158737,13,2
82,7,2017,3000000,-0.0304363736623904,-0.0151707556709875,-0.0141559508209699,0.0997329153693595,,-0.0372806360773667,,0.0477968165226814,,-0.015931316748438,,-0.0974450594626988,-0.1655655722011444,-0.0381328022519003,0.0013441424629501,,,,-0.0125428283477664,-0.1623222759599635,,-0.0592334744859894,,0.1776102933590493,-0.241758275995223,4,12
83,7,2018,1500000,0.1534602561111504,-0.0350903132867685,0.0076886038745787,-0.0174018675212721,-0.0123076538939576,-0.0142941715559595,,-0.1286095451299709,,0.0332146538671436,,-0.0145286979939112,-0.0357369763773535,0.0090967762524565,-0.197650996350333,-0.0183374387184607,,,0.0450949113403567,0.085072282724675,,-0.170483483282647,,0.0297188667652614,-0.1470587946757112,7,11
84,7,2019,105000000,-0.0316581925680022,0.1117981909767504,0.0452947500273577,-0.0052542156685202,0.0995563323875565,0.0592664526614639,-0.1219341744201433,0.0190537231233707,,-0.0059715693790384,,0.0485823196036989,0.0863580167488609,0.012829140783253,0.160962142487621,0.0548901409115603,,,0.0667205680983633,0.1114369507659918,,0.0317572199606388,-0.1568172870473564,-0.1015801644352673,0.1771336468894742,14,6
85,7,2021,700391000,0.0944631144420375,0.0754615305785237,0.1429530519499655,-0.0841437116496632,0.0918726572610113,0.0127104818679333,0.0350665251861359,0.0471253541178848,0.0091520555254533,0.008640332665537,-0.0299679913185512,0.2020501247123456,0.0902740010834712,-0.0009890480264176,0.0621312373727527,-0.0211474059684961,,-0.0362445387568667,0.0471084737896034,0.1341029996946918,-0.1761246150952322,-0.0340642446376918,0.1041666470598754,0.0825687384026672,-0.0398126644152954,16,8
86,8,2006,20000000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
87,8,2007,1600000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
88,8,2008,2584000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
89,8,2011,239461,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
90,8,2012,14000000,-0.0510603161996849,,0.1041232809732641,0.1320639990411896,,,,,,,,,,,,,,,0.0800529943859718,,,0.0183783866263724,,,0.0993237578174612,5,1
91,8,2013,4418579,-0.0044389204785981,-0.0187984919240112,-0.0682353300206801,-0.0401053427060534,,,,,,0.2493749856948852,,,,,,,,,0.0408759436068004,,,-0.0400971403674254,,,0.0146827928358315,3,5
92,8,2014,8576000,0.0464121669221975,0.0510758993599271,0.0513238398386484,0.0262043981945239,,,,,,0.0171619865168253,,,,-0.1228169186014525,0.1290321267205072,,,,0.0573520786493317,0.0796296520227748,,0.0884304193018625,,,0.0550787334976263,10,1
93,8,2015,2400000,-0.0341710365426004,-0.1162890835571215,-0.1173020966051672,-0.0989445024183143,,,,,,-0.2137445837180542,,,-0.1366480920869064,-0.1508204685552432,-0.0476190377893801,,,,-0.0225840485556443,0.0199692049600415,,-0.1799902003997667,,,-0.2159827246238647,1,11
94,8,2016,112400000,-0.0018210118971123,0.0174191977227344,0.0417988129242257,0.1811062820254501,,,,0.4904805922084201,,0.0958904808779028,,0.2854077182952395,-0.0636637735670362,-0.1756601840536676,0.1502531654732743,,,,0.1007310908894976,0.259590765044722,,0.0909635272916378,,-0.0411884262706422,-0.3879907415175995,10,5
95,8,2017,522000000,0.057772319278901,0.0069054763282661,0.0349499030306224,-0.0325912465784341,,0.2296127030978643,,-0.0359943067749418,,0.1830634668689517,,0.1099408213364889,-0.0400672258017041,0.0095694013826126,0.0416107167081201,,,,0.0167437021153069,-0.0735502186958871,,-0.0703703562418619,,-0.0648994575301525,0.1594202793462895,10,6
96,8,2018,16800000,0.0312417176681125,0.1658932729795592,0.3314258836336026,-0.0029675593717906,0.2118379850275029,0.2453172191510857,,0.1581732199752463,,0.0453502255664255,,0.3718087831177215,0.242299445005838,0.0688989482869633,0.2363028431317928,0.283935247374961,,,0.0484481711941409,0.0310650417920186,,0.1503068023076346,,0.0382215863070813,0.1551723493440255,17,1
97,8,2019,27800000,-0.0379633775422513,-0.1011741804900473,-0.0140704431299917,0.0783858194734858,-0.1842885890345488,-0.0330963981537366,-0.0901835705125722,-0.1401260164445513,-0.0874593122512384,-0.0801755430655359,,-0.114756846233551,-0.1911002852233223,-0.1046666463216146,-0.0499235190575326,0.0657521919171724,,,-0.0731614275673487,-0.0844327514384265,,-0.076607379912866,-0.1745304388116353,0.0108877821616091,-0.2804377139482327,3,18
98,8,2020,2500000,0.0072597022192804,0.0058221534222597,-0.045480899538143,0.0965033193100204,0.1038890227207294,-0.0253869160956474,0.1093427365488919,0.0492222748406045,0.1106891055343439,-0.1404276279225699,,0.0839348669735586,-0.0622878187881486,-0.0278145738863263,0.1401014473527446,0.2453968108646453,,0.0032014146797896,0.0144814422810903,0.0581682788835284,,-0.3079640443337902,0.0698412551040499,0.0811037009979054,-0.0386847743038454,15,7
99,8,2021,78000000,-0.0115657060452477,0.1553439986173215,0.1575816410261008,0.070104708686828,0.1798566911836139,0.0638040810595865,0.0366822365142649,0.256705643877301,0.1080004705008879,0.1557699889240058,-0.0188401385982969,0.0683076627961882,0.1824262753277314,-0.0995049580676028,0.1276143999334795,-0.062612541768797,0.2964915539386652,0.1758043100030109,0.06360531387455,0.0877055793384027,0.177730173478869,-0.2188893231386438,0.0923535584269961,0.0199401609760452,0.0951219208675924,20,5
100,9,2007,7100000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
101,9,2008,15100500,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
102,9,2011,5701432,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
103,9,2013,7000000,0.0087391061375736,-0.045814259516188,0.0232323742195041,-0.0279812090688387,,,,,,0.0700349992276143,,,,,,,,,-0.0217391595119915,,,-0.0012658517419132,,,0.054263471462935,4,4
104,9,2014,61750000,-0.0250633464296375,0.154253452639987,-0.0209220852131851,-0.0256715990527115,,,,,,0.094650255828049,,,,-0.0186255598931982,-0.1134453960819009,,,,0.0190421191666967,-0.2186964711862365,,0.2714962833175829,,,-0.5932203594246106,4,7
105,9,2016,550890724,0.0113370181235408,0.1964406699842531,0.0218594612304732,0.0436140308562873,,,,0.1636252152873292,,0.110174329439459,,-0.0178074405704851,-0.0611742346384197,0.0257660093596894,0.018612430064693,,,,0.0140221090559997,0.0852791570363373,,-0.0340098160972694,,-0.1190140565551711,0.1547170195256098,11,4
106,9,2017,152540000,0.0192186810020442,0.0859899272904742,-0.0617801194559443,0.0973044077497529,,0.0452019015820817,,0.050646982546173,,0.0905262997275904,,0.0438908507905879,0.0247438570357045,0.1354096098858768,0.0798969412346626,,,,-0.0425894363432975,0.1541984429539804,,-0.0398406368447012,,0.2072337178980905,-0.0249999669925693,12,4
107,9,2018,59380000,0.012737720082977,-0.0254812872384766,0.101599740804626,0.0596502440433908,-0.0469736408792899,0.1379588957898527,0.172497021924731,0.0069728519947913,,-0.0214168535121105,,-0.0322412400455404,0.0586051216687151,0.0240963620083276,-0.0087956130877979,0.0999030107371454,,,-0.0444043832385236,-0.1276901100171326,,0.0159999593098958,,0.1006761199600445,0.3880597832264787,12,7
108,9,2019,423900000,0.0167131207313111,0.0010313658722285,-0.0305632503109136,0.0195939319873699,-0.3124818185884421,-0.2216600862887536,-0.0184210565942147,-0.1285121450528139,-0.2826033187866709,-0.0508666530023659,,-0.1545911612843956,-0.1114473655972836,-0.0067014259525522,-0.1249999895307997,-0.1704394156926956,,,-0.0077709827455553,0.0,,0.0740740740740741,-0.0865705512576117,0.0712510879946701,0.0266159438631943,7,14
