Date,open,high,low,close,volume,dividends,stock_splits
2004-01-02,6.9870557497905015,7.005737699171781,6.929515318971394,6.957164764404297,810000,0.0,0.0
2004-01-05,6.964635297346132,7.019934174616236,6.957163053926104,7.001999855041504,1215000,0.0,0.0
2004-01-06,7.002002868162515,7.0027498255783325,6.9444617586099175,6.970617294311523,767813,0.0,0.0
2004-01-07,6.96090361524153,6.987058488250123,6.926528868356911,6.972112655639648,714375,0.0,0.0
2004-01-08,6.969120757687252,6.995276288564096,6.906349621564302,6.957164764404297,1012500,0.0,0.0
2004-01-09,6.957166468692433,6.991541210525186,6.934748391190856,6.969870090484619,856875,0.0,0.0
2004-01-12,6.951188441342352,7.0206848855163475,6.950441483848587,6.999762058258057,1446563,0.0,0.0
2004-01-13,7.000507507845604,7.028156957947359,6.953429147803798,6.992287635803223,1099688,0.0,0.0
2004-01-14,6.992286313329205,7.042354497876063,6.981077277551537,7.0296502113342285,901875,0.0,0.0
2004-01-15,7.0289049640830985,7.035630921681367,6.986310350517745,7.024421215057373,1007813,0.0,0.0
2004-01-16,7.0393677540154265,7.058049709444231,7.001256217518564,7.023674964904785,648750,0.0,0.0
2004-01-20,7.020683522153809,7.054311301469903,7.013211276189588,7.043102264404297,870938,0.0,0.0
2004-01-21,7.045344450847795,7.0677631951547815,7.009475128075953,7.036376953125,707344,0.0,2.0
2004-01-22,7.054312881491299,7.079720795066036,7.002003807429218,7.052818298339844,636094,0.0,0.0
2004-01-23,7.069255339177751,7.155939784352831,7.05430951479615,7.1215643882751465,673125,0.0,0.0
2004-01-26,7.133523492342157,7.158931402497826,7.076730008348819,7.145480155944824,443438,0.0,0.0
2004-01-27,7.146973454559748,7.158930116013763,7.106620390271661,7.11409330368042,534375,0.0,0.0
2004-01-28,7.136511326764914,7.148467318898269,7.028902720730702,7.055805206298828,631406,0.0,0.0
2004-01-29,7.076730029108509,7.129039764404297,7.048333621088205,7.129039764404297,645000,0.0,0.0
2004-01-30,7.114094015516015,7.114094015516015,6.964637736743887,6.981078147888184,807656,0.0,0.0
2004-02-02,6.985561002174597,7.061783380575248,6.9765935063347095,7.022924900054932,760781,0.0,0.0
2004-02-03,7.016948277896858,7.054312184874105,6.985562702935066,6.994530200958252,885938,0.0,0.0
2004-02-04,7.0020008248383,7.0318911388963965,6.963142347572151,6.985560417175293,717656,0.0,0.0
2004-02-05,6.993036285644353,7.114095516157928,6.961650707685889,7.069258689880371,705000,0.0,0.0
2004-02-06,7.075234880281349,7.161918672178455,7.067761966811111,7.155941009521484,743438,0.0,0.0
2004-02-09,7.140997240567599,7.1439864068171515,7.039367592441047,7.049829006195068,455625,0.0,0.0
2004-02-10,7.049829333680142,7.090182411804208,7.027411253886524,7.0632805824279785,517031,0.0,0.0
2004-02-11,7.033390012508468,7.099150340796098,6.9795863504984,7.096161842346191,628594,0.0,0.0
2004-02-12,7.084203657074363,7.0991488185972935,7.031893253326416,7.031893253326416,370313,0.0,0.0
2004-02-13,7.033386118728005,7.054309605010724,6.955668499068885,7.013956546783447,397969,0.0,0.0
2004-02-17,7.046839706252824,7.135018096223169,7.046839706252824,7.129039764404297,694219,0.0,0.0
2004-02-18,7.129039147704677,7.223196529468116,7.114093987569669,7.188821792602539,965625,0.0,0.0
2004-02-19,7.151458964193543,7.248605526198687,7.151458964193543,7.191812038421631,609844,0.0,0.0
2004-02-20,7.233659055036393,7.26803446531471,7.200779564052416,7.203768730163574,589688,0.0,0.0
2004-02-23,7.218709834113778,7.338274406980641,7.187324275711514,7.296426773071289,623906,0.0,0.0
2004-02-24,7.29792004288682,7.338273087324104,7.253083920728846,7.315855026245117,858750,0.0,0.0
2004-02-25,7.317352534144838,7.317352534144838,7.230668082822092,7.276999473571777,633281,0.0,0.0
2004-02-26,7.278495574938102,7.306892651809426,7.226186506413842,7.248605251312256,816563,0.0,0.0
2004-02-27,7.272517229440237,7.35920103056461,7.256076818055673,7.302408218383789,630469,0.0,0.0
2004-03-01,7.323332437985976,7.4727887337949745,7.323332437985976,7.465315818786621,766875,0.0,0.0
2004-03-02,7.454852768789289,7.456347351596693,7.353223142243625,7.3905863761901855,671719,0.0,0.0
2004-03-03,7.360696580994549,7.360696580994549,7.279990439880061,7.321837425231934,744375,0.0,0.0
2004-03-04,7.332797385427374,7.3553133618640745,7.302775859832764,7.302775859832764,589688,0.04544,0.0
2004-03-05,7.302772587247887,7.355310065735624,7.283258168182301,7.310277462005615,714844,0.0,0.0
2004-03-08,7.317782161247434,7.32378659718838,7.239726507125089,7.253235816955566,498750,0.0,0.0
2004-03-09,7.253235452348008,7.287760286236293,7.21270618282061,7.235222816467285,536719,0.0,0.0
2004-03-10,7.235226671186147,7.3192868018086825,7.194697380065918,7.194697380065918,726563,0.0,0.0
2004-03-11,7.1676751187569945,7.227718140288731,7.106130317098433,7.122642517089844,739688,0.0,0.0
2004-03-12,7.115138990080058,7.115138990080058,6.944015189407386,7.077611923217773,712500,0.0,0.0
2004-03-15,7.070105198831962,7.070105198831962,6.895979208110307,6.957523345947266,1128750,0.0,0.0
2004-03-16,6.972535379460601,7.070106152850095,6.957524284773951,7.035580635070801,900000,0.0,0.0
2004-03-17,7.055096488358727,7.125647305614174,7.040085390629057,7.112137317657471,274688,0.0,0.0
2004-03-18,7.092621521755083,7.124144146884247,7.019068506108098,7.07010555267334,452813,0.0,0.0
2004-03-19,7.032581614559821,7.092624672811138,7.0055623054504395,7.0055623054504395,561563,0.0,0.0
2004-03-22,7.010065683869737,7.010065683869737,6.924503754889382,6.965033054351807,587813,0.0,0.0
2004-03-23,6.9575256150781986,6.9935522492145825,6.9049874446662995,6.9530229568481445,581250,0.0,0.0
2004-03-24,6.935006543901664,7.065601021235978,6.921496562131553,6.9785380363464355,929531,0.0,0.0
2004-03-25,7.00856164649141,7.0100634270635425,6.903485992135501,6.968032360076904,426563,0.0,0.0
2004-03-26,6.953020831891311,6.989046783980581,6.892977131051335,6.938009738922119,416719,0.0,0.0
2004-03-29,6.935009270481005,7.100128650665283,6.909490405993314,7.100128650665283,843281,0.0,0.0
2004-03-30,7.122639990792479,7.191689642374072,7.08511227684981,7.182682991027832,542813,0.0,0.0
2004-03-31,7.167674294527626,7.182684712666125,7.077609101550154,7.1541643142700195,732656,0.0,0.0
2004-04-01,7.175179800020443,7.292264292788529,7.167674925808523,7.2742509841918945,897188,0.0,0.0
2004-04-02,7.295269138590864,7.386834810495008,7.196197247697759,7.260743618011475,1049063,0.0,0.0
2004-04-05,7.280256025484039,7.287760899627981,7.205201244714577,7.2667460441589355,505781,0.0,0.0
2004-04-06,7.25173509937311,7.338798083142633,7.212706934687119,7.325288772583008,722813,0.0,0.0
2004-04-07,7.317786613999157,7.374828119110301,7.302776186049846,7.322289943695068,757031,0.0,0.0
2004-04-08,7.329791595168068,7.358311997037817,7.272750791428569,7.287761211395264,491719,0.0,0.0
2004-04-12,7.3102789592405175,7.325290724940751,7.278756331484308,7.295268535614014,246563,0.0,0.0
2004-04-13,7.3102762488463515,7.313279137702525,7.21270618282061,7.235222816467285,483750,0.0,0.0
2004-04-14,7.220217629377856,7.2457358306667645,7.149666795021278,7.1977009773254395,384844,0.0,0.0
2004-04-15,7.197695533193157,7.197695533193157,7.115136551224387,7.158668041229248,414844,0.0,0.0
2004-04-16,7.280255412724018,7.280255412724018,7.2202117273695015,7.235222816467285,770625,0.0,0.0
2004-04-19,7.235226055143828,7.247234260760625,7.184188329365544,7.224717617034912,525469,0.0,0.0
2004-04-20,7.217209235900473,7.226215889017644,7.1526622262640025,7.155664443969727,410156,0.0,0.0
2004-04-21,7.125645820203391,7.18568952756837,7.088118754739102,7.181186199188232,643125,0.0,0.0
2004-04-22,7.181187976585715,7.322289616606301,7.136155352675286,7.302775859832764,650156,0.0,0.0
2004-04-23,7.272750233763641,7.272750233763641,7.193192128582759,7.253235816955566,430313,0.0,0.0
2004-04-26,7.2532382351195555,7.2532382351195555,7.170678555480201,7.212708950042725,325781,0.0,0.0
2004-04-27,7.235222816467285,7.284758739453353,7.1796824578421035,7.235222816467285,393281,0.0,0.0
2004-04-28,7.227721043722228,7.227721043722228,7.017569041868012,7.046090126037598,708281,0.0,0.0
2004-04-29,7.070106821186151,7.1076332193764085,7.023573094295576,7.052093505859375,493594,0.0,0.0
2004-04-30,7.0701064631634,7.104631311421156,7.004058314680093,7.034080505371094,467344,0.0,0.0
2004-05-03,7.019071151809496,7.130151271820068,7.016068931995394,7.130151271820068,584531,0.0,0.0
2004-05-04,7.115136736876659,7.115136736876659,7.026571974517966,7.080611228942871,541875,0.0,0.0
2004-05-05,7.055095343699258,7.085116863250732,7.010063399890494,7.085116863250732,565781,0.0,0.0
2004-05-06,7.0851141975681,7.107630161001142,7.017565636232333,7.101626396179199,352031,0.0,0.0
2004-05-07,7.085114252875374,7.134650178058719,7.029574562823222,7.0310750007629395,381094,0.0,0.0
2004-05-10,7.010062103163302,7.0701051311594405,6.97703769962498,6.989046573638916,617813,0.0,0.0
2004-05-11,6.965029305383821,6.971033071189153,6.876465204036612,6.933506011962891,580313,0.0,0.0
2004-05-12,6.904984873551152,6.922998183911973,6.834434754414835,6.909488201141357,687656,0.0,0.0
2004-05-13,6.919996327018406,6.942512292925532,6.8734619440011375,6.927501201629639,490313,0.0,0.0
2004-05-14,6.912492078877751,6.962027347378773,6.867459467573953,6.9350080490112305,382969,0.0,0.0
2004-05-17,6.919995186159517,6.9875437437812735,6.8959774440457515,6.950016021728516,527344,0.0,0.0
2004-05-18,6.965029806912991,6.98754577565535,6.901983886568148,6.971033573150635,479063,0.0,0.0
2004-05-19,6.9650288283484985,6.989045903035145,6.93500664619431,6.972533702850342,746250,0.0,0.0
2004-05-20,6.935005538008451,7.0100603103637695,6.9154917937631515,7.0100603103637695,513281,0.0,0.0
2004-05-21,7.040080855949024,7.094120101930899,6.999551589221761,7.089616775512695,849375,0.0,0.0
2004-05-24,7.115137565364304,7.115137565364304,7.065601632293226,7.088117599487305,436875,0.0,0.0
2004-05-25,7.100130831543125,7.205206528009579,7.059601528885938,7.1977009773254395,386250,0.0,0.0
2004-05-26,7.1376531972000254,7.200698439210708,7.124143214896285,7.185688018798828,490781,0.0,0.0
2004-05-27,7.197699045973717,7.235226789324629,7.178185290468227,7.22622013092041,712031,0.0,0.0
2004-05-28,7.227720044899653,7.244232249242272,7.18118632188005,7.212708950042725,554531,0.0,0.0
2004-06-01,7.152663164274649,7.316282037584041,7.152663164274649,7.2742509841918945,667500,0.0,0.0
2004-06-02,7.295272088962868,7.394343348885697,7.274256546197995,7.3583173751831055,636094,0.0,0.0
2004-06-03,7.3798762491719865,7.462796260036383,7.343693057481327,7.385906219482422,837656,0.04544,0.0
2004-06-04,7.31202804756515,7.375348422953168,7.31202804756515,7.318058013916016,652969,0.0,0.0
2004-06-07,7.3346467979021694,7.384398937225342,7.327108492858419,7.384398937225342,408281,0.0,0.0
2004-06-08,7.394948536009454,7.456761935364379,7.372334305101487,7.455253601074219,406875,0.0,0.0
2004-06-09,7.455254326148606,7.482392214635844,7.378364990032115,7.399472236633301,540469,0.0,0.0
2004-06-10,7.402485630410152,7.408516270726186,7.296950772809899,7.318058013916016,585000,0.0,0.0
2004-06-14,7.296950665845451,7.369317674611874,7.296950665845451,7.34971809387207,713906,0.0,0.0
2004-06-15,7.364798812151012,7.390428373482954,7.337660915953683,7.354245185852051,740156,0.0,0.0
2004-06-16,7.3723344802856445,7.394948711730979,7.361780857760684,7.3723344802856445,363281,0.0,0.0
2004-06-17,7.387411567426101,7.387411567426101,7.299969274699964,7.334644794464111,420938,0.0,0.0
2004-06-18,7.319568286255609,7.3421825215463,7.206495761871338,7.206495761871338,850313,0.0,0.0
2004-06-21,7.244186135312556,7.307507203173284,7.235140846159907,7.2924299240112305,442969,0.0,0.0
2004-06-22,7.266799378872241,7.287905947348435,7.212524286559556,7.2366461753845215,534375,0.0,0.0
2004-06-23,7.256245858893653,7.271323136213475,7.201971434747872,7.2411699295043945,638438,0.0,0.0
2004-06-24,7.251724906418128,7.257755548886421,7.201972780020118,7.206495761871338,450000,0.0,0.0
2004-06-25,7.221571967456089,7.33916746716847,7.206495362121667,7.281877040863037,2081250,0.0,0.0
2004-06-28,7.296953020083117,7.364797070567544,7.289415391331847,7.304491996765137,663281,0.0,0.0
2004-06-29,7.3090134003987774,7.328612985037837,7.26680025833754,7.324090003967285,482813,0.0,0.0
2004-06-30,7.327106845391268,7.327106845391268,7.20649601370681,7.277354717254639,664688,0.0,0.0
2004-07-01,7.3120276220191744,7.357256747792011,7.174831910744272,7.266798496246338,895781,0.0,0.0
2004-07-02,7.281878194816713,7.289416498678513,7.15071372951782,7.1959428787231445,517500,0.0,0.0
2004-07-06,7.1959421375518255,7.217049386190851,7.156743635473329,7.206495761871338,535313,0.0,0.0
2004-07-07,7.229107750931088,7.238153711822763,7.18387862043791,7.189909934997559,501094,0.0,0.0
2004-07-08,7.206496504129665,7.236649045611388,7.1311148134426166,7.1959428787231445,429375,0.0,0.0
2004-07-09,7.188407616479949,7.212530199044656,7.153732751974706,7.191422939300537,360469,0.0,0.0
2004-07-12,7.214034064956705,7.23061833174451,7.1311140789484915,7.206495761871338,373125,0.0,0.0
2004-07-13,7.191416902495452,7.191416902495452,7.144680785940294,7.179355621337891,194063,0.0,0.0
2004-07-14,7.19141774219312,7.19141774219312,7.134127323970449,7.17332649230957,795469,0.0,0.0
2004-07-15,7.183878910856734,7.194433206288894,7.137142792290766,7.153727054595947,357188,0.0,0.0
2004-07-16,7.229108990543774,7.229108990543774,7.146189690047077,7.183879852294922,488438,0.0,0.0
2004-07-19,7.198958090633988,7.206495719709848,7.128098716011515,7.146190643310547,375469,0.0,0.0
2004-07-20,7.131113688833749,7.224586620082537,7.1160370834877975,7.200464725494385,473906,0.0,0.0
2004-07-21,7.2215722146710934,7.232125164801076,7.087392444497493,7.0934224128723145,537188,0.0,0.0
2004-07-22,7.055734186539081,7.073825444569519,6.990906111484512,7.022566318511963,401719,0.0,0.0
2004-07-23,7.045175557797377,7.049698537585277,6.980346854802566,7.012007713317871,564375,0.0,0.0
2004-07-26,7.033111378293545,7.060249245830781,6.935114871227614,6.971298694610596,476250,0.0,0.0
2004-07-27,6.986381810841041,7.02557964150847,6.957736257249953,6.9833664894104,459844,0.0,0.0
2004-07-28,6.99542760212869,7.037640753182785,6.914015273445701,7.033117771148682,776719,0.0,0.0
2004-07-29,7.034624413499045,7.034624413499045,6.947182128727441,6.965273380279541,443438,0.0,0.0
2004-07-30,6.975823875014664,7.016530019140672,6.942656704500259,7.012007713317871,403594,0.0,0.0
2004-08-02,6.995430253178542,7.0376434202301095,6.990907269430369,7.030105113983154,590625,0.0,0.0
2004-08-03,7.015023150315767,7.015023150315767,6.889889395989619,6.9140119552612305,700313,0.0,0.0
2004-08-04,6.889895313652551,7.034628097731328,6.841651501603419,7.030105113983154,826875,0.0,0.0
2004-08-05,7.01804082396568,7.033116754601556,6.868785134275012,6.883861064910889,547031,0.0,0.0
2004-08-06,6.876323178676285,6.920044660699926,6.816018104553223,6.816018104553223,434063,0.0,0.0
2004-08-09,6.82958459854126,6.850691840768144,6.805462709961452,6.82958459854126,382969,0.0,0.0
2004-08-10,6.8371237543152095,6.8371237543152095,6.791894622311072,6.828077793121338,337969,0.0,0.0
2004-08-11,6.822045956727227,6.856722138652296,6.80697002985541,6.846168518066406,819375,0.0,0.0
2004-08-12,6.822047120721628,6.861246289586051,6.811494172300336,6.856723308563232,519844,0.0,0.0
2004-08-13,6.859737801722523,6.874813729347952,6.782848481540707,6.82958459854126,307500,0.0,0.0
2004-08-16,6.829583942107201,6.844660542248726,6.769278889471376,6.834106922149658,642188,0.0,0.0
2004-08-17,6.819033721219244,6.853709241437783,6.779835219150625,6.8205413818359375,465469,0.0,0.0
2004-08-18,6.820543587314724,6.926077842712402,6.808482298481061,6.926077842712402,408281,0.0,0.0
2004-08-19,6.9019503580541395,6.906473337709456,6.825061051843918,6.898934364318848,539063,0.0,0.0
2004-08-20,6.912505873193527,6.947182063442754,6.859739105527539,6.938136100769043,309375,0.0,0.0
2004-08-23,6.938134990023108,7.027085594143584,6.938134990023108,6.987886428833008,349219,0.0,0.0
2004-08-24,7.005980069792405,7.008995390940544,6.907983480408667,6.947182655334473,470625,0.0,0.0
2004-08-25,6.957735077980608,6.972811682578474,6.915521259071924,6.965273380279541,407344,0.0,0.0
2004-08-26,6.972812864403157,7.013519029751358,6.920045413332392,6.9833664894104,661875,0.0,0.0
2004-08-27,6.984871201662761,6.986379535852372,6.917027839496212,6.94868803024292,344063,0.0,0.0
2004-08-30,6.954721206966571,7.11000688182316,6.948689890489172,7.0587477684021,941250,0.0,0.0
2004-08-31,7.058748744178559,7.171821285012816,7.058748744178559,7.159759998321533,868125,0.0,0.0
2004-09-01,7.173329898437512,7.215543059531721,7.173329898437512,7.208005428314209,707344,0.0,0.0
2004-09-02,7.2705465365903805,7.4204701575490395,7.258431954672034,7.400783538818359,1005000,0.04544,0.0
