Date,open,high,low,close,volume,dividends,stock_splits
2004-08-16,6.07788372039795,6.092470511489301,6.07788372039795,6.077883720397949,188800,0.0,0
2004-08-17,6.077884563634165,6.097333775689563,6.077884563634165,6.082746982574463,153600,0.0,0
2004-08-18,6.077884563634165,6.150818992915458,6.077884563634165,6.082746982574463,149800,0.0,0
2004-08-19,6.077884330186868,6.10219596024877,6.077884330186868,6.092471122741699,126900,0.0,0
2004-08-20,6.092471854744912,6.121645907065577,6.077885060437494,6.10219669342041,144900,0.0,0
2004-08-23,6.10219669342041,6.121645907065577,6.077885060437494,6.10219669342041,64400,0.0,0
2004-08-24,6.102198400285153,6.316139810224199,6.102198400285153,6.311277389526367,382900,0.0,0
2004-08-25,6.199440534298237,6.364759022739096,6.199440534298237,6.320998191833496,500200,0.0,0
2004-08-26,6.345309378300081,6.5398014314556505,6.2966861331583726,6.505765438079834,435200,0.0,0
2004-08-27,6.51549377492292,6.627327121340533,6.423110109365686,6.5398054122924805,694300,0.0,0
2004-08-30,6.539805064797618,6.60787755307415,6.491182256348001,6.554391860961914,119100,0.0,0
2004-08-31,6.583564198873201,6.709984302520752,6.320999617908317,6.709984302520752,261900,0.0,0
2004-09-01,6.953100446110694,6.9919988725295825,6.525217291797102,6.637050151824951,170900,0.0,0
2004-09-02,6.637048578396046,6.748881875617668,6.369622076090791,6.705121040344238,149200,0.0,0
2004-09-03,6.58842735065425,6.729434262349176,6.56411571821599,6.637050151824951,88600,0.0,0
2004-09-07,6.588426617560977,6.734295932253861,6.5446657767825345,6.709984302520752,101100,0.0,0
2004-09-08,6.709985049139731,6.724571843120359,6.617600938615507,6.637050151824951,93800,0.0,0
2004-09-09,6.637049102655308,6.666223149710617,6.520353841845564,6.5592522621154785,113900,0.0,0
2004-09-10,6.515491615232867,6.6759477194973025,6.442557191005673,6.612738132476807,139900,0.0,0
2004-09-13,6.422037604013386,6.740688128535543,6.343600113072336,6.721078872680664,223700,0.111,0
2004-09-14,6.691664249594365,6.691664249594365,6.52008339070719,6.623032093048096,130000,0.0,0
2004-09-15,6.520083081026522,6.642641031919797,6.417134383575312,6.544594764709473,138800,0.0,0
2004-09-16,6.544595854851798,6.608325588512948,6.422037883543873,6.534790992736816,126300,0.0,0
2004-09-17,6.152410440604701,6.686763286590576,6.152410440604701,6.686763286590576,400200,0.0,0
2004-09-20,6.637738601678911,6.686761969044813,6.4367436370173765,6.544594764709473,112300,0.0,0
2004-09-21,6.520085550367774,6.667155240643462,6.510280686172622,6.603425025939941,243700,0.0,0
2004-09-22,6.471061019641302,6.676958456097661,6.397526421273277,6.618130683898926,455800,0.0,0
2004-09-23,6.569108321251674,6.69166631580877,6.480866883085286,6.515182971954346,211000,0.0,0
2004-09-24,6.5200843969010345,6.642642372528793,6.495572708271168,6.618130683898926,67500,0.0,0
2004-09-27,6.6426422094277,6.6426422094277,6.338698493436375,6.397526264190674,182200,0.0,0
2004-09-28,6.4024282435574165,6.441646754626432,6.191628395920311,6.328893184661865,202900,0.0,0
2004-09-29,6.4269401646297055,6.431842595929422,6.176922246124741,6.314187049865723,159900,0.0,0
2004-09-30,6.29948114882698,6.29948114882698,6.029853465517197,6.250457763671875,1156500,0.0,0
2004-10-01,6.255358910892447,6.402428568629217,6.176921884771917,6.373014450073242,217900,0.0,0
2004-10-04,6.377915863552036,6.3975251169537035,6.32399006605634,6.343599319458008,122500,0.0,0
2004-10-05,6.323991582322012,6.3877217880380135,6.284773066115488,6.30438232421875,128300,0.0,0
2004-10-06,6.304382066967904,6.446549299295808,6.304382066967904,6.4220380783081055,447600,0.0,0
2004-10-07,6.373016694427231,6.564207363567867,6.353407430991401,6.382821559906006,160200,0.0,0
2004-10-08,6.39752461076078,6.480864048004151,6.3730129290677695,6.48086404800415,118000,0.0,0
2004-10-11,6.480865850217421,6.495572676314356,6.373014701289557,6.4220380783081055,90300,0.0,0
2004-10-12,6.4220380783081055,6.495572676314356,6.358307875192621,6.4220380783081055,69000,0.0,0
2004-10-13,6.446549331389521,6.5200843972834335,6.348503044385879,6.353405475616455,75500,0.0,0
2004-10-14,6.353404778294982,6.402428150177002,6.3386979537389845,6.402428150177002,44100,0.0,0
2004-10-15,6.39262384361266,6.456354045581871,6.309284384693044,6.3632097244262695,73600,0.0,0
2004-10-18,6.397525295911134,6.5691061510949735,6.328892673324702,6.4318413734436035,52000,0.0,0
2004-10-19,6.422037952218689,6.618130521399684,6.397526264190674,6.397526264190674,56200,0.0,0
2004-10-20,6.348503012780283,6.4220380783081055,6.299480103283306,6.4220380783081055,57400,0.0,0
2004-10-21,6.397525388860013,6.56910624653673,6.323990334837278,6.559301853179932,49500,0.0,0
2004-10-22,6.559300976986254,6.618128731833311,6.515180043970602,6.520082473754883,75200,0.0,0
2004-10-25,6.505375651923478,6.61322630204903,6.4710591109549505,6.520082473754883,99500,0.0,0
2004-10-26,6.495571898420667,6.716176133541971,6.471060212846852,6.642641544342041,137200,0.0,0
2004-10-27,6.6181348826218995,6.863250989385674,6.569111474260396,6.81422758102417,173800,0.0,0
2004-10-28,6.863247008908771,6.990707422707975,6.765200716571537,6.824028491973877,107400,0.0,0
2004-10-29,6.838732863437317,6.8436352931743185,6.618128668008003,6.794611930847168,233700,0.0,0
2004-11-01,6.745591778285353,6.843638075276379,6.662252308962574,6.7357869148254395,60200,0.0,0
2004-11-02,6.784807538894596,6.912267906928043,6.7651982874680225,6.794611930847168,93500,0.0,0
2004-11-03,6.81422758102417,6.887762693566425,6.667158290983402,6.81422758102417,84400,0.0,0
2004-11-04,6.814224958740006,6.980903922000639,6.76520203676562,6.863248348236084,47500,0.0,0
2004-11-05,6.863247992040451,6.936782604946503,6.765201685658492,6.887759685516357,55700,0.0,0
2004-11-08,6.912271378992264,6.951489901545047,6.838736298564545,6.887759685516357,63500,0.0,0
2004-11-09,6.88775946853608,6.980903339784278,6.765201472539074,6.902466297149658,129100,0.0,0
2004-11-10,6.897561611940931,7.093654621993214,6.716175893219582,6.926975727081299,59300,0.0,0
2004-11-11,6.926977963545638,6.961294052687544,6.863247749766636,6.936782360076904,44800,0.0,0
2004-11-12,6.936780811903652,6.966194929976011,6.882855474212797,6.912269592285156,39100,0.0,0
2004-11-15,6.9122702069580395,7.1328744757925335,6.789712227880923,7.034828186035156,133400,0.0,0
2004-11-16,6.961292499043694,6.961292499043694,6.691664875546327,6.912269592285156,74900,0.0,0
2004-11-17,6.936782481155854,7.054438514236236,6.91227125563903,6.961294174194336,120700,0.0,0
2004-11-18,6.912271378992264,6.9858059918983155,6.779908514735369,6.887759685516357,43800,0.0,0
2004-11-19,6.892662117715871,6.936782604946503,6.819127037288152,6.887759685516357,22100,0.0,0
2004-11-22,6.887756874343755,6.951487064361573,6.765198924506754,6.951487064361572,71600,0.0,0
2004-11-23,7.059339464360686,7.059339464360686,6.716177213701218,6.93187952041626,108600,0.0,0
2004-11-24,6.931879693997363,6.961293348135858,6.814223674878575,6.853442192077637,80900,0.0,0
2004-11-26,6.853446120704624,6.863250989385674,6.794618311183943,6.81422758102417,25400,0.0,0
2004-11-29,6.838736653488045,6.91227173773216,6.789713731513659,6.863248348236084,115500,0.0,0
2004-11-30,6.912274397747177,6.912274397747177,6.721083666163559,6.81422758102417,83400,0.0,0
2004-12-01,6.789713731513659,6.917173702664415,6.721081079723489,6.863248348236084,145900,0.0,0
2004-12-02,6.887759562600548,6.985805867232818,6.887759562600548,6.961294174194336,46500,0.0,0
2004-12-03,6.961293118075934,7.05933940783331,6.961293118075934,7.034828186035156,75400,0.0,0
2004-12-06,7.08385204821909,7.08385204821909,6.863247749766636,6.936782360076904,94800,0.0,0
2004-12-07,6.936782964958508,6.961294659706546,6.8093229938077515,6.863248348236084,326800,0.0,0
2004-12-08,6.868150424239965,6.936782604946503,6.863247992040451,6.887759685516357,621000,0.0,0
2004-12-09,6.901712118721149,6.9066949430516456,6.802048028373578,6.851880073547363,84700,0.228,0
2004-12-10,6.851879672516055,6.871812394372213,6.767165485818988,6.816997528076172,83300,0.0,0
2004-12-13,6.851879318398008,6.916660779890887,6.612686668486036,6.821979999542236,98600,0.0,0
2004-12-14,6.767164300040296,6.826962455130618,6.70238284655074,6.7322821617126465,139100,0.0,0
2004-12-15,6.732285548215269,6.816999762681566,6.652554634654926,6.657537460327148,75000,0.0,0
2004-12-16,6.657534501813841,6.777131294240979,6.607702940599927,6.672484397888184,192700,0.0,0
2004-12-17,6.712351458360572,6.712351458360572,6.587771812382562,6.622653961181641,134800,0.0,0
2004-12-20,6.577803192242884,6.677466783367241,6.572819893878294,6.617668628692627,63600,0.0,0
2004-12-21,6.627638605358886,6.662520761233103,6.602722576062846,6.657537460327148,112300,0.0,0
