Date,open,high,low,close,volume,dividends,stock_splits
2004-01-02,6.875898585557478,6.914954228572398,6.762842116501961,6.764897346496582,13181200,0.0,0.0
2004-01-05,6.793674486915786,6.884120279029764,6.769007809129951,6.867675304412842,13903600,0.0,0.0
2004-01-06,7.075289032470233,7.091734009458915,6.917010441722314,6.9519548416137695,19274000,0.0,0.0
2004-01-07,6.919066474392134,6.9889560664219434,6.861510616534557,6.923177719116211,9690400,0.0,0.0
2004-01-08,6.789566089407022,6.904678607561314,6.7833996134105,6.861511707305908,13144000,0.0,0.0
2004-01-09,6.824508435412844,6.9046757264760625,6.801896987340747,6.803952217102051,10259600,0.0,0.0
2004-01-12,6.781341509394827,6.871786516959829,6.773119022123588,6.857397556304932,8904400,0.0,0.0
2004-01-13,6.849175221856076,6.8573977093107805,6.775174403042864,6.806008338928223,9841600,0.0,0.0
2004-01-14,6.824508757932081,6.958120654638621,6.803952538649822,6.912898540496826,9261600,0.0,0.0
2004-01-15,6.910842342460944,7.050621493299594,6.849175254535556,6.976620674133301,13252000,0.0,0.0
2004-01-16,6.970457914965277,7.124626109000904,6.970457914965277,7.104070663452148,12955600,0.0,0.0
2004-01-20,7.081458124490338,7.194514626072069,7.050624176722654,7.159570217132568,13680000,0.0,0.0
2004-01-21,7.141066343371234,7.256178016509771,7.112287640947137,7.1945109367370605,10830000,0.0,0.0
2004-01-22,7.276735168170445,7.441180996755292,7.260290193242178,7.344568729400635,20161600,0.0,0.0
2004-01-23,7.398016289854907,7.426794220304645,7.33429316947349,7.3754048347473145,10698800,0.0,0.0
2004-01-26,7.3404573514915885,7.469958782196044,7.2746790212600185,7.469958782196045,11152800,0.0,0.0
2004-01-27,7.451463042768444,7.492574719832412,7.317850288345554,7.334295272827148,14644800,0.0,0.0
2004-01-28,7.391846964435061,7.441181105803272,7.250012582228265,7.289068222045898,18117200,0.0,0.0
2004-01-29,7.39390147692943,7.537791059743095,7.344567345579448,7.498735427856445,17563200,0.0,0.0
2004-01-30,7.4822947784792175,7.56657333861301,7.402126679107261,7.525461673736572,19098400,0.0,0.0
2004-02-02,7.568627073981031,7.585072050339184,7.402125216983081,7.447348117828369,12578000,0.0,0.0
2004-02-03,7.42062627257614,7.54807250151862,7.4000708339155965,7.496683120727539,9709200,0.0,0.0
