Date,open,high,low,close,volume,dividends,stock_splits
2004-01-02,16.175713873289947,16.22886530622531,15.815466269293141,15.886334419250488,3289389,0.0,0.0
2004-01-05,15.89814628466303,15.97492000425125,15.638294701498557,15.827278137207031,3651728,0.0,0.0
2004-01-06,15.862712129887841,15.986731712780552,15.821373123503205,15.886334419250488,3954209,0.0,0.0
2004-01-07,15.921979818540017,15.945743449782485,15.755630531224677,15.791275978088379,3541456,0.140598,0.0
2004-01-08,15.826925444105914,15.874454004327289,15.411052798863139,15.577402114868164,3529735,0.0,0.0
2004-01-09,15.458573836767917,15.731860668362106,15.434808923451715,15.61303997039795,3262874,0.0,0.0
2004-01-12,15.67839673486616,15.737805810299857,15.607103265267131,15.708101272583008,2567214,0.0,0.0
2004-01-13,15.743742480250733,15.749684675733995,15.595217252565012,15.61303997039795,2025185,0.0,0.0
2004-01-14,15.70216009639955,15.874450280827537,15.642749732442978,15.767511367797852,2089596,0.0,0.0
2004-01-15,15.76157715867699,15.83286936781463,15.654638200200619,15.803163528442383,2461153,0.0,0.0
2004-01-16,15.904158780286222,16.017038628879728,15.862571128293984,15.95762825012207,2467867,0.0,0.0
2004-01-20,15.95763171189396,16.01110119332922,15.77940053695638,15.850692749023438,2088230,0.0,0.0
2004-01-21,15.910092283932906,16.213084945616526,15.910092283932906,16.147733688354492,4399167,0.0,0.0
2004-01-22,16.189329040245678,16.37944199652316,16.159624495299013,16.290327072143555,3796823,0.0,0.0
2004-01-23,16.367556533032893,16.403203268568976,16.278441628501668,16.331911087036133,2508721,0.0,0.0
2004-01-26,16.278438755363013,16.51607888868266,16.165558950551198,16.468551635742188,2873222,0.0,0.0
2004-01-27,16.51609130859375,16.53985624247404,16.337860107421875,16.337860107421875,3140652,0.0,0.0
2004-01-28,16.36756115965926,16.48044101630212,15.993276133657995,16.011098861694336,2467298,0.0,0.0
2004-01-29,16.01110119332922,16.15962781721381,15.755636896113986,15.850692749023438,3123582,0.0,0.0
2004-01-30,15.773453920454811,15.975448663160062,15.761572104332046,15.838805198669434,1976023,0.0,0.0
2004-02-02,15.803163405522763,16.064569889713944,15.785340675761937,15.90416145324707,2773534,0.0,0.0
2004-02-03,15.921981489961489,15.95168603213283,15.678399085998535,15.678399085998535,2840334,0.0,0.0
2004-02-04,15.678400419208126,15.773456251778958,15.506110191345213,15.506110191345215,2482661,0.0,0.0
2004-02-05,15.512047567558703,15.535811197904563,15.375402824452086,15.458578109741211,2508038,0.0,0.0
2004-02-06,15.416995346502146,15.743751814871123,15.416995346502146,15.684341430664062,2474581,0.0,0.0
2004-02-09,15.743751374666205,15.862572139758026,15.743751374666205,15.797222137451172,1996735,0.0,0.0
2004-02-10,15.862567948774005,15.862567948774005,15.684336848225984,15.725924491882324,2977805,0.0,0.0
2004-02-11,15.743738849422789,16.236845534930822,15.73779794484857,16.141788482666016,3881035,0.0,0.0
2004-02-12,16.159622879297864,16.302207259862293,16.046741751170092,16.230915069580078,2919880,0.0,0.0
2004-02-13,16.058627221210347,16.39726678682044,16.058627221210347,16.236858367919922,4067553,0.0,0.0
2004-02-17,16.391319516653112,16.43884806564527,16.290322800776458,16.30814552307129,2777061,0.0,0.0
2004-02-18,16.2428080263257,16.391333417149898,16.14775084772915,16.31410026550293,2311164,0.0,0.0
2004-02-19,16.343784052762917,16.42101839577529,16.23090556978084,16.254669189453125,1907060,0.0,0.0
2004-02-20,16.26062182912947,16.26062182912947,16.07644977514215,16.195270538330078,1977616,0.0,0.0
2004-02-23,16.23091385448365,16.320028763280128,16.17150219590015,16.30220603942871,2130677,0.0,0.0
2004-02-24,16.260630763734916,16.426980181508696,16.159633962208993,16.31410026550293,2644712,0.0,0.0
2004-02-25,16.278447059921444,16.426972380209794,16.20121265541334,16.415090560913086,2955727,0.0,0.0
2004-02-26,16.486377174746558,16.634902444661375,16.337850615292425,16.60519790649414,3126541,0.0,0.0
2004-02-27,16.652725703353227,16.72995878863158,16.486376428528175,16.658666610717773,3395451,0.0,0.0
2004-03-01,16.724014004634736,16.92600867682463,16.69430947469753,16.908185958862305,3226344,0.0,0.0
2004-03-02,16.908190096217425,16.91413100365858,16.706195374600366,16.724018096923828,2517028,0.0,0.0
2004-03-03,16.72401577193185,16.72401577193185,16.587372340703087,16.617076873779297,2168687,0.0,0.0
2004-03-04,16.64678850605732,16.783431984974108,16.575496312254625,16.759668350219727,1440367,0.0,0.0
2004-03-05,16.759663332911003,16.97948204674051,16.700251684731906,16.830955505371094,2001970,0.0,0.0
2004-03-08,16.87254574961776,16.926015213693734,16.70025554082617,16.70619773864746,1527310,0.0,0.0
2004-03-09,16.783431149035753,17.080483016367893,16.765608423857667,16.937898635864258,3151008,0.0,0.0
2004-03-10,16.991364117174985,17.22900557335925,16.68837267903325,16.74778175354004,4121722,0.0,0.0
2004-03-11,16.81313725771294,17.359712444706787,16.73590286825569,16.878488540649414,4737608,0.0,0.0
2004-03-12,16.991370071658935,17.395360946655273,16.961665523995826,17.395360946655273,4279904,0.0,0.0
2004-03-15,17.335945077387347,17.347828182232977,17.116126336063335,17.28841781616211,2912256,0.0,0.0
2004-03-16,17.252773845666603,17.252773845666603,16.931958333285127,17.133953094482422,2473557,0.0,0.0
2004-03-17,17.252773968797968,17.567648574821416,17.240892151502656,17.324066162109375,2978260,0.0,0.0
2004-03-18,17.85876491734951,17.87064673821833,17.58547787920702,17.751827239990234,5089022,0.0,0.0
2004-03-19,17.811226450527734,17.852814090007357,17.650819378822014,17.716169357299805,3305321,0.0,0.0
2004-03-22,17.716167911554138,17.716167911554138,17.31811942880094,17.549819946289062,2253126,0.0,0.0
2004-03-23,17.549825465364545,17.698350757389314,17.484474182128906,17.484474182128906,2631853,0.0,0.0
2004-03-24,17.526055252543134,17.763696679696263,17.419117641955523,17.615171432495117,2473443,0.0,0.0
2004-03-25,17.656763945542608,17.840935973496883,17.621117205809096,17.769643783569336,2517370,0.0,0.0
2004-03-26,17.787469030921383,17.817173576961835,17.67458917688834,17.698352813720703,1347961,0.0,0.0
2004-03-29,17.73993367511698,17.971634203673293,17.716168757844518,17.93598747253418,2699564,0.0,0.0
2004-03-30,17.93599035419172,18.268688933145366,17.930049446303908,18.191455841064453,2892113,0.0,0.0
2004-03-31,18.209283928789322,18.298398862897194,18.04293459030958,18.084522247314453,2793449,0.0,0.0
2004-04-01,18.179571608666873,18.61326817390408,18.108279428893685,18.1617488861084,4483151,0.0,0.0
2004-04-02,18.167689415854603,18.215217964561532,17.775581790485788,17.90628433227539,4245764,0.0,0.0
2004-04-05,17.846874752860465,17.876580580684617,17.644878734366348,17.70429039001465,3263556,0.0,0.0
2004-04-06,17.411604383688314,17.50120032412831,17.298115241697534,17.387712478637695,8113257,0.140598,0.0
2004-04-07,17.411605834960938,17.548986893453172,17.36979370113711,17.411605834960938,4737266,0.0,0.0
2004-04-08,17.471343331088814,17.4832892890077,17.1667149216535,17.202552795410156,2962897,0.0,0.0
2004-04-12,17.32201102801898,17.441474469540257,17.280200184812013,17.351877212524414,2404822,0.0,0.0
2004-04-13,17.393691087324793,17.405637043718443,17.011411407223907,17.1368465423584,2455576,0.0,0.0
2004-04-14,17.071140206691727,17.345902332199866,16.981542959504072,17.238386154174805,3996087,0.0,0.0
2004-04-15,17.238392756559563,17.345908975763834,17.172688688490464,17.3220157623291,3185262,0.0,0.0
2004-04-16,17.32201392953938,17.662481488828806,17.32201392953938,17.572885513305664,3768146,0.0,0.0
2004-04-19,17.50120232579134,17.554961711304184,17.148790203487465,17.238386154174805,2434865,0.0,0.0
2004-04-20,17.202541940859845,17.24435406369386,16.802344824091183,16.826236724853516,2709350,0.0,0.0
2004-04-21,16.784432348097646,17.00543640457193,16.61121211150941,16.981544494628906,5378188,0.0,0.0
2004-04-22,16.92182177430694,17.489266583995636,16.8680636539047,17.36980438232422,5143532,0.0,0.0
2004-04-23,17.298123284220747,17.30409626326046,16.826247568077573,16.999467849731445,2461039,0.0,0.0
2004-04-26,16.963623126770507,17.106978466305396,16.77248397055767,16.909866333007812,1949735,0.0,0.0
2004-04-27,16.891943906736792,17.22643835894947,16.86207902520004,17.071138381958008,2809722,0.0,0.0
2004-04-28,17.071140977047758,17.208520749500945,16.8800005201554,17.053220748901367,2710147,0.0,0.0
2004-04-29,17.053225105761676,17.095037253451842,16.724703495983086,16.80235481262207,2714244,0.0,0.0
2004-04-30,16.820274540185796,17.0054407793813,16.724704282826483,16.73067855834961,1717811,0.0,0.0
2004-05-03,16.993487775966084,17.202545844577152,16.503693327191364,16.939729690551758,4026699,0.0,0.0
2004-05-04,17.22046375836248,17.22046375836248,16.724695103113024,17.023351669311523,2952655,0.0,0.0
2004-05-05,17.029334787856932,17.184634842697985,17.023361808555414,17.04128074645996,2352929,0.0,0.0
2004-05-06,16.95764946015347,17.136842654910463,16.844160307157345,16.945703506469727,1317804,0.0,0.0
2004-05-07,16.945703043687654,16.945703043687654,16.3304734807738,16.384231567382812,3409789,0.0,0.0
2004-05-10,16.366314264060005,16.366314264060005,15.703298228815818,16.091550827026367,3683023,0.0,0.0
2004-05-11,16.127381869719464,16.45590193685,16.1214075989537,16.432008743286133,4171339,0.0,0.0
2004-05-12,16.348397534931504,16.557456970214844,16.127393439047072,16.557456970214844,2756464,0.0,0.0
2004-05-13,16.48578426272613,16.760546534262616,16.366322067318706,16.68886947631836,1763445,0.0,0.0
2004-05-14,16.6888670098788,16.874033255744582,16.455915633611983,16.748598098754883,1678209,0.0,0.0
2004-05-17,16.59926986694336,16.754571217918507,16.420077895319388,16.59926986694336,2322317,0.0,0.0
2004-05-18,16.784430464363368,16.8740264130947,16.61121024721582,16.868053436279297,2624000,0.0,0.0
