Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Date
2014-09-24,25.0,30.190000534057617,22.1200008392334,29.93000030517578,21819900,0,0,2014-09-24
2014-09-25,33.150001525878906,35.880001068115234,30.520000457763672,31.389999389648438,16617400,0,0,2014-09-25
2014-09-26,31.950000762939453,32.7400016784668,28.610000610351562,29.799999237060547,4636200,0,0,2014-09-26
2014-09-29,28.190000534057617,29.440000534057617,27.270000457763672,27.389999389648438,2658200,0,0,2014-09-29
2014-09-30,27.600000381469727,32.11000061035156,27.600000381469727,32.0099983215332,6416400,0,0,2014-09-30
2014-10-01,31.5,32.1879997253418,29.5,29.6200008392334,3587400,0,0,2014-10-01
2014-10-02,30.3700008392334,30.75,27.299999237060547,28.690000534057617,2457300,0,0,2014-10-02
2014-10-03,30.489999771118164,31.479999542236328,29.520000457763672,30.3799991607666,3649800,0,0,2014-10-03
2014-10-06,31.3700008392334,31.799999237060547,29.600000381469727,29.920000076293945,1425700,0,0,2014-10-06
2014-10-07,30.1200008392334,30.479999542236328,28.5,29.350000381469727,1190300,0,0,2014-10-07
2014-10-08,29.59000015258789,29.899999618530273,28.110000610351562,29.3799991607666,904200,0,0,2014-10-08
2014-10-09,29.239999771118164,29.649999618530273,27.850000381469727,28.200000762939453,1046800,0,0,2014-10-09
2014-10-10,29.579999923706055,31.489999771118164,28.520000457763672,29.84000015258789,2734700,0,0,2014-10-10
2014-10-13,30.579999923706055,32.5,30.281999588012695,31.25,2659900,0,0,2014-10-13
2014-10-14,32.810001373291016,33.150001525878906,29.450000762939453,29.600000381469727,1911800,0,0,2014-10-14
2014-10-15,28.760000228881836,29.239999771118164,26.65999984741211,28.760000228881836,1860300,0,0,2014-10-15
2014-10-16,27.600000381469727,30.399999618530273,27.600000381469727,29.450000762939453,936500,0,0,2014-10-16
2014-10-17,30.760000228881836,30.950000762939453,28.85099983215332,30.290000915527344,818300,0,0,2014-10-17
2014-10-20,30.0,30.75,29.400999069213867,29.8799991607666,866600,0,0,2014-10-20
2014-10-21,30.399999618530273,30.850000381469727,29.399999618530273,29.479999542236328,1140700,0,0,2014-10-21
2014-10-22,29.549999237060547,29.8799991607666,28.1299991607666,28.600000381469727,754700,0,0,2014-10-22
2014-10-23,28.729999542236328,29.5,28.350000381469727,29.209999084472656,534000,0,0,2014-10-23
2014-10-24,28.860000610351562,31.190000534057617,28.670000076293945,30.239999771118164,1212300,0,0,2014-10-24
2014-10-27,30.260000228881836,35.16999816894531,29.399999618530273,35.08000183105469,3929100,0,0,2014-10-27
2014-10-28,34.400001525878906,36.47999954223633,32.0099983215332,32.31999969482422,3748300,0,0,2014-10-28
2014-10-29,33.5,34.959999084472656,31.5,34.90999984741211,2378500,0,0,2014-10-29
2014-10-30,34.54999923706055,37.20000076293945,34.04999923706055,34.709999084472656,2649200,0,0,2014-10-30
2014-10-31,36.040000915527344,36.150001525878906,34.70000076293945,35.279998779296875,953400,0,0,2014-10-31
2014-11-03,35.540000915527344,37.5,35.029998779296875,36.58000183105469,1408700,0,0,2014-11-03
2014-11-04,36.79999923706055,37.20000076293945,35.279998779296875,36.529998779296875,858900,0,0,2014-11-04
2014-11-05,36.040000915527344,36.380001068115234,33.33000183105469,33.79999923706055,1580900,0,0,2014-11-05
2014-11-06,34.0,34.31999969482422,32.849998474121094,33.029998779296875,665200,0,0,2014-11-06
2014-11-07,33.36000061035156,33.5,31.690000534057617,32.709999084472656,741100,0,0,2014-11-07
2014-11-10,32.79999923706055,35.38999938964844,32.79999923706055,34.880001068115234,1208800,0,0,2014-11-10
2014-11-11,35.04999923706055,35.2400016784668,33.529998779296875,33.88999938964844,736200,0,0,2014-11-11
2014-11-12,33.599998474121094,34.68000030517578,33.0,33.70000076293945,2499700,0,0,2014-11-12
2014-11-13,38.400001525878906,43.29999923706055,38.380001068115234,42.91999816894531,11580500,0,0,2014-11-13
2014-11-14,42.20000076293945,44.88999938964844,40.0099983215332,44.369998931884766,5299700,0,0,2014-11-14
2014-11-17,43.90999984741211,45.68000030517578,43.0,43.45000076293945,2615700,0,0,2014-11-17
2014-11-18,43.61000061035156,44.459999084472656,41.560001373291016,42.66999816894531,1507900,0,0,2014-11-18
2014-11-19,43.310001373291016,43.599998474121094,41.7599983215332,42.40999984741211,783000,0,0,2014-11-19
2014-11-20,42.08000183105469,44.349998474121094,41.97999954223633,42.63999938964844,1068900,0,0,2014-11-20
2014-11-21,43.52000045776367,44.31999969482422,42.529998779296875,42.810001373291016,693800,0,0,2014-11-21
2014-11-24,42.97999954223633,47.0099983215332,42.91999816894531,47.0099983215332,2395200,0,0,2014-11-24
2014-11-25,44.93000030517578,46.16999816894531,42.470001220703125,42.59000015258789,3313100,0,0,2014-11-25
2014-11-26,42.970001220703125,44.189998626708984,41.70000076293945,43.15999984741211,1318400,0,0,2014-11-26
2014-11-28,42.68000030517578,43.797000885009766,41.08000183105469,41.31999969482422,610400,0,0,2014-11-28
2014-12-01,41.0,41.939998626708984,38.959999084472656,39.040000915527344,1167100,0,0,2014-12-01
2014-12-02,40.029998779296875,41.5,39.540000915527344,40.75,928100,0,0,2014-12-02
2014-12-03,40.84000015258789,43.25,40.810001373291016,43.02000045776367,917300,0,0,2014-12-03
2014-12-04,42.709999084472656,43.09000015258789,40.22999954223633,40.599998474121094,882600,0,0,2014-12-04
2014-12-05,41.2599983215332,41.849998474121094,40.029998779296875,41.099998474121094,797900,0,0,2014-12-05
2014-12-08,41.099998474121094,41.220001220703125,37.560001373291016,38.150001525878906,1398800,0,0,2014-12-08
2014-12-09,36.900001525878906,40.95000076293945,36.0,40.90999984741211,1363000,0,0,2014-12-09
2014-12-10,40.630001068115234,41.27000045776367,38.5,39.130001068115234,945800,0,0,2014-12-10
2014-12-11,39.91999816894531,40.209999084472656,37.5,37.849998474121094,830400,0,0,2014-12-11
2014-12-12,37.65999984741211,38.88999938964844,37.04999923706055,37.97999954223633,634800,0,0,2014-12-12
2014-12-15,38.81999969482422,38.900001525878906,36.0,37.439998626708984,689600,0,0,2014-12-15
2014-12-16,36.560001373291016,38.176998138427734,36.209999084472656,37.27000045776367,638500,0,0,2014-12-16
2014-12-17,37.2599983215332,38.70000076293945,36.8380012512207,38.619998931884766,660700,0,0,2014-12-17
2014-12-18,39.75,41.599998474121094,38.709999084472656,40.630001068115234,1374200,0,0,2014-12-18
2014-12-19,41.0,41.95899963378906,39.30500030517578,41.95000076293945,1091800,0,0,2014-12-19
2014-12-22,42.77000045776367,43.4900016784668,42.060001373291016,42.66999816894531,925200,0,0,2014-12-22
2014-12-23,42.9900016784668,43.29999923706055,40.29999923706055,41.0099983215332,708500,0,0,2014-12-23
2014-12-24,41.02000045776367,42.2400016784668,40.7400016784668,41.599998474121094,285000,0,0,2014-12-24
2014-12-26,41.869998931884766,42.4900016784668,41.040000915527344,41.83000183105469,319400,0,0,2014-12-26
2014-12-29,41.7400016784668,42.400001525878906,41.099998474121094,41.220001220703125,398300,0,0,2014-12-29
2014-12-30,41.099998474121094,41.31999969482422,39.099998474121094,39.849998474121094,547300,0,0,2014-12-30
2014-12-31,40.5,40.5,39.27000045776367,39.650001525878906,384000,0,0,2014-12-31
2015-01-02,39.779998779296875,40.599998474121094,38.0,38.880001068115234,479300,0,0,2015-01-02
2015-01-05,38.5,39.75,38.03499984741211,39.04999923706055,350100,0,0,2015-01-05
2015-01-06,39.0099983215332,39.4900016784668,36.41999816894531,37.150001525878906,933300,0,0,2015-01-06
2015-01-07,37.68000030517578,38.4900016784668,37.446998596191406,37.95000076293945,349800,0,0,2015-01-07
2015-01-08,38.40999984741211,38.90999984741211,37.58100128173828,38.54999923706055,457100,0,0,2015-01-08
2015-01-09,38.84000015258789,38.840999603271484,36.900001525878906,37.060001373291016,530200,0,0,2015-01-09
2015-01-12,37.220001220703125,38.41999816894531,35.04999923706055,38.369998931884766,852200,0,0,2015-01-12
2015-01-13,38.75,39.95000076293945,36.560001373291016,37.45000076293945,979600,0,0,2015-01-13
2015-01-14,36.900001525878906,37.900001525878906,36.2599983215332,37.75,425200,0,0,2015-01-14
2015-01-15,37.9900016784668,37.9900016784668,35.599998474121094,35.709999084472656,385500,0,0,2015-01-15
2015-01-16,35.43000030517578,36.790000915527344,35.04999923706055,36.650001525878906,388500,0,0,2015-01-16
2015-01-20,36.66999816894531,37.444000244140625,35.5099983215332,36.849998474121094,414100,0,0,2015-01-20
2015-01-21,36.779998779296875,37.15999984741211,35.900001525878906,36.224998474121094,240800,0,0,2015-01-21
2015-01-22,36.150001525878906,36.47999954223633,35.5,36.119998931884766,287600,0,0,2015-01-22
2015-01-23,35.90999984741211,37.97999954223633,35.87699890136719,36.9900016784668,619600,0,0,2015-01-23
2015-01-26,37.0,37.36000061035156,35.887001037597656,36.060001373291016,343100,0,0,2015-01-26
2015-01-27,35.970001220703125,36.41999816894531,35.099998474121094,35.79999923706055,310500,0,0,2015-01-27
2015-01-28,36.15999984741211,36.15999984741211,34.630001068115234,34.650001525878906,342000,0,0,2015-01-28
2015-01-29,34.58000183105469,34.88999938964844,33.0,33.779998779296875,575000,0,0,2015-01-29
2015-01-30,33.54999923706055,34.63999938964844,33.54999923706055,33.869998931884766,292000,0,0,2015-01-30
2015-02-02,34.2599983215332,34.67900085449219,33.0099983215332,34.0,226100,0,0,2015-02-02
2015-02-03,34.209999084472656,35.16999816894531,34.060001373291016,34.93000030517578,241200,0,0,2015-02-03
2015-02-04,34.5099983215332,34.65599822998047,33.5099983215332,34.04999923706055,246200,0,0,2015-02-04
2015-02-05,35.0,37.0,35.0,36.81999969482422,689100,0,0,2015-02-05
2015-02-06,37.59000015258789,37.95000076293945,36.060001373291016,37.06999969482422,598000,0,0,2015-02-06
2015-02-09,37.0,37.63999938964844,36.0,36.09000015258789,417400,0,0,2015-02-09
2015-02-10,37.93000030517578,41.70000076293945,37.65999984741211,40.900001525878906,2431300,0,0,2015-02-10
2015-02-11,41.939998626708984,41.939998626708984,40.0099983215332,41.790000915527344,1073800,0,0,2015-02-11
2015-02-12,42.4900016784668,45.9900016784668,41.29999923706055,45.689998626708984,3455000,0,0,2015-02-12
2015-02-13,53.84000015258789,55.400001525878906,52.29999923706055,52.52000045776367,7197200,0,0,2015-02-13
2015-02-17,53.04999923706055,59.58000183105469,53.0,58.86000061035156,5282000,0,0,2015-02-17
2015-02-18,60.25,63.31999969482422,58.599998474121094,60.31999969482422,5811600,0,0,2015-02-18
2015-02-19,59.099998474121094,64.44999694824219,57.75,64.27999877929688,4197100,0,0,2015-02-19
2015-02-20,64.94999694824219,70.4800033569336,64.0,70.3499984741211,6068700,0,0,2015-02-20
2015-02-23,66.76000213623047,68.33000183105469,58.15999984741211,58.41999816894531,10895300,0,0,2015-02-23
2015-02-24,58.16999816894531,63.0099983215332,58.11000061035156,60.11000061035156,4624600,0,0,2015-02-24
2015-02-25,61.91999816894531,63.439998626708984,60.0,60.310001373291016,2017700,0,0,2015-02-25
2015-02-26,62.880001068115234,63.900001525878906,61.0099983215332,62.459999084472656,1679600,0,0,2015-02-26
2015-02-27,60.43000030517578,63.75,57.720001220703125,59.27000045776367,2415300,0,0,2015-02-27
2015-03-02,59.79999923706055,60.20000076293945,56.06999969482422,57.7400016784668,2062800,0,0,2015-03-02
2015-03-03,56.16999816894531,59.70000076293945,55.46699905395508,58.02000045776367,1365100,0,0,2015-03-03
2015-03-04,57.86000061035156,61.5,57.61000061035156,59.310001373291016,1565000,0,0,2015-03-04
2015-03-05,60.29999923706055,62.900001525878906,59.72200012207031,62.869998931884766,1535800,0,0,2015-03-05
2015-03-06,62.150001525878906,63.400001525878906,59.62900161743164,59.779998779296875,1458400,0,0,2015-03-06
2015-03-09,60.75,60.84000015258789,57.11000061035156,57.790000915527344,1126500,0,0,2015-03-09
2015-03-10,56.68000030517578,57.54999923706055,54.0,54.70000076293945,1610800,0,0,2015-03-10
2015-03-11,55.0,56.15999984741211,53.029998779296875,55.599998474121094,1321400,0,0,2015-03-11
2015-03-12,51.9900016784668,53.29999923706055,50.54999923706055,51.720001220703125,8279300,0,0,2015-03-12
2015-03-13,51.9900016784668,53.20000076293945,50.029998779296875,50.040000915527344,2073400,0,0,2015-03-13
2015-03-16,50.400001525878906,50.779998779296875,47.5099983215332,50.5,2893300,0,0,2015-03-16
2015-03-17,50.0,53.060001373291016,49.849998474121094,53.060001373291016,2426300,0,0,2015-03-17
2015-03-18,53.060001373291016,54.189998626708984,51.540000915527344,51.56999969482422,2378100,0,0,2015-03-18
2015-03-19,51.56999969482422,52.2599983215332,50.27000045776367,50.40999984741211,1098400,0,0,2015-03-19
2015-03-20,50.5099983215332,51.16999816894531,48.560001373291016,48.689998626708984,1401100,0,0,2015-03-20
2015-03-23,50.790000915527344,55.029998779296875,50.790000915527344,54.88999938964844,4840800,0,0,2015-03-23
2015-03-24,55.0,55.0,52.61000061035156,53.04999923706055,2445200,0,0,2015-03-24
2015-03-25,53.5099983215332,54.380001068115234,50.04999923706055,50.13999938964844,1747000,0,0,2015-03-25
2015-03-26,49.619998931884766,53.04999923706055,49.04999923706055,52.869998931884766,1751800,0,0,2015-03-26
2015-03-27,53.0,53.369998931884766,51.310001373291016,52.22999954223633,1162000,0,0,2015-03-27
2015-03-30,53.470001220703125,55.72999954223633,53.18000030517578,54.81999969482422,1927700,0,0,2015-03-30
2015-03-31,55.5099983215332,57.47999954223633,54.150001525878906,55.56999969482422,2379100,0,0,2015-03-31
2015-04-01,55.650001525878906,56.95000076293945,53.33000183105469,55.40999984741211,1738600,0,0,2015-04-01
2015-04-02,56.20000076293945,56.20000076293945,53.54999923706055,53.810001373291016,2124900,0,0,2015-04-02
2015-04-06,52.59000015258789,55.29999923706055,51.15999984741211,54.97999954223633,1778200,0,0,2015-04-06
